,town_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
258,折立３丁目,2,7,3,4,6,4,6,6,1,2,0,2,2,1,0,3,2,2,1,2,1,6,2,2,5,8,4,4,3,2,2,4,2,5,2,5,4,4,4,8,4,4,8,1,5,3,5,2,8,1,2,2,6,0,0,5,6,2,2,4,3,0,3,4,1,4,2,3,4,4,5,3,5,1,1,1,5,1,2,2,2,3,2,2,3,1,0,1,2,2,1,0,0,1,0,0,0,0,0,0,0,22,19,5,10,16,21,15,25,22,19,10,19,11,17,15,11,12,6,2
259,折立４丁目,2,1,2,1,2,1,2,1,4,1,5,0,1,1,0,0,1,1,3,2,1,1,4,3,2,2,0,1,0,1,2,5,2,3,1,0,1,2,0,1,3,3,2,0,4,5,5,8,2,4,4,0,4,3,0,2,3,2,3,2,1,2,0,3,3,1,0,2,5,5,4,6,4,9,4,2,3,2,2,6,5,4,1,3,4,3,1,2,3,1,1,1,0,0,0,1,1,0,2,0,0,8,9,7,7,11,4,13,4,12,24,11,12,9,13,27,15,17,10,6
260,折立５丁目,2,3,4,4,3,5,1,0,5,4,5,2,3,3,2,3,2,3,7,2,5,1,6,4,0,5,4,2,1,3,3,5,2,4,3,1,4,4,0,2,4,8,4,3,7,10,4,6,10,6,3,9,2,6,2,2,1,3,7,7,4,4,3,3,3,5,1,9,6,17,13,7,7,5,1,11,14,13,11,5,7,12,6,7,7,5,3,5,2,0,2,4,0,1,1,0,1,0,0,0,0,16,15,15,17,16,15,17,11,26,36,22,20,17,38,33,54,39,15,9
261,折立６丁目,0,0,3,1,4,2,3,3,1,1,1,0,3,0,3,2,3,2,2,1,2,0,1,3,2,2,1,3,1,0,6,0,3,3,3,1,2,4,2,2,3,2,3,0,6,3,6,3,3,1,3,2,1,2,1,3,1,0,2,4,3,2,1,5,4,1,4,3,4,4,2,12,4,4,3,6,13,5,7,6,4,6,5,3,4,4,1,2,3,0,4,2,1,1,1,0,1,0,0,0,0,8,10,7,10,8,7,15,11,14,16,9,10,15,16,25,37,22,10,10
262,貝ケ森１丁目,4,4,2,4,3,4,5,6,6,6,4,5,7,0,1,2,5,3,4,7,9,9,7,2,3,2,2,2,3,0,3,2,2,6,4,10,6,11,7,6,4,9,6,5,3,5,10,1,7,6,5,9,8,3,8,3,0,2,7,7,7,5,7,7,4,4,7,8,8,14,12,10,15,7,6,3,6,9,8,6,7,8,9,7,6,11,10,6,6,5,0,5,2,2,0,1,0,1,0,0,2,17,27,17,21,30,9,17,40,27,29,33,19,30,41,50,32,37,38,13
263,貝ケ森２丁目,4,0,2,6,0,2,3,2,0,3,2,1,2,1,0,0,0,1,1,2,2,0,4,1,4,5,0,4,0,1,0,2,0,3,1,3,3,4,0,1,3,4,1,2,0,3,2,2,1,3,1,0,0,2,1,3,2,0,0,2,1,0,0,1,0,3,3,2,1,2,1,2,0,2,0,2,1,0,1,3,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,10,6,4,11,10,6,11,10,11,4,7,2,11,5,7,3,2,0
264,貝ケ森３丁目,0,2,2,2,3,3,6,3,1,6,1,3,4,2,4,3,4,2,4,3,3,3,1,5,0,0,3,1,1,3,1,2,6,2,3,7,6,4,3,4,10,10,9,5,8,4,5,6,5,5,4,8,9,3,2,6,3,7,3,9,7,6,7,7,10,8,9,10,16,14,12,21,16,18,8,18,11,5,12,11,10,6,4,3,0,6,6,4,4,2,3,2,1,0,2,1,1,1,0,0,1,9,19,14,16,12,8,14,24,42,25,26,28,37,57,75,57,23,22,12
265,貝ケ森４丁目,4,0,3,5,4,1,0,4,2,3,1,0,2,4,1,1,1,0,2,2,3,2,1,3,4,1,1,5,3,1,1,5,2,2,2,3,6,2,8,5,3,2,5,6,3,6,2,3,5,2,2,6,6,7,6,2,3,11,5,4,6,6,7,9,9,3,7,6,7,6,5,14,14,5,6,4,4,3,5,3,7,2,1,4,4,3,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,16,10,8,6,13,11,12,24,19,18,27,25,37,29,44,19,18,6,2
266,貝ケ森５丁目,0,0,0,0,1,2,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,2,0,0,1,0,1,2,3,1,0,0,0,0,1,0,1,3,3,1,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,1,3,2,2,0,0,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,1,3,3,7,1,8,1,3,1,8,2,3,1,1,0
267,貝ケ森６丁目,1,2,5,3,4,4,5,2,3,14,6,2,1,2,1,0,4,2,0,3,3,1,1,2,0,0,0,1,0,1,3,0,4,4,4,8,5,4,3,12,6,6,11,8,6,2,8,4,9,8,2,4,3,3,4,3,1,5,0,2,3,3,8,4,2,6,8,5,14,15,10,12,17,7,5,12,10,6,8,5,6,4,3,3,2,4,2,0,1,1,7,1,0,0,0,0,1,0,0,0,0,15,28,12,9,7,2,15,32,37,31,16,11,20,48,51,41,18,8,9
268,花京院１丁目,10,3,2,5,8,4,1,2,2,3,5,2,4,2,4,2,3,2,2,2,7,9,8,1,8,6,8,7,3,10,9,15,6,10,11,9,14,15,9,13,8,11,12,8,9,10,10,15,15,9,15,9,16,5,7,11,9,7,13,5,14,7,15,7,7,10,10,7,11,9,13,13,6,8,3,7,5,9,5,4,7,5,5,6,1,2,6,4,4,1,1,2,0,1,1,0,1,1,0,0,0,28,12,17,11,33,34,51,60,48,59,52,45,50,47,43,30,24,17,7
269,花京院２丁目,0,3,3,0,1,2,2,0,2,2,0,3,1,0,1,1,3,2,0,3,3,2,7,10,2,12,6,4,4,4,5,5,5,11,6,6,10,4,6,2,4,3,7,4,3,9,4,9,4,5,7,5,6,7,7,7,9,2,5,7,4,5,2,2,8,9,2,8,6,7,5,5,2,4,0,1,1,1,2,2,1,0,2,3,1,3,1,1,1,1,1,3,0,0,0,0,1,1,0,0,0,7,8,5,9,24,30,32,28,21,31,32,30,21,32,16,7,7,7,6
270,柏木１丁目,9,18,17,12,17,9,12,12,11,17,10,8,18,14,10,12,13,13,8,12,15,22,18,29,27,29,23,29,27,23,18,36,23,28,21,29,26,18,26,29,24,24,26,28,27,27,27,20,23,24,24,19,17,19,10,15,26,16,17,18,12,14,20,16,16,10,12,20,16,19,23,19,18,17,14,14,16,17,10,9,14,9,11,12,11,8,8,8,5,6,7,13,4,2,3,4,1,1,1,1,1,73,61,60,58,111,131,126,128,129,121,89,92,78,77,91,66,57,35,38
271,柏木２丁目,3,11,4,7,11,7,10,9,10,10,11,4,8,12,9,5,15,11,14,14,18,15,23,25,28,27,23,17,24,20,11,17,25,14,15,14,17,23,23,18,12,18,16,18,12,20,24,19,15,23,29,23,15,12,13,13,14,11,23,17,12,22,20,17,24,15,14,11,9,18,13,16,16,9,12,15,10,8,15,10,14,8,11,10,8,9,8,10,10,5,3,5,4,7,3,1,1,1,0,0,2,36,46,44,59,109,111,82,95,76,101,92,78,95,67,66,58,51,42,27
272,柏木３丁目,7,4,9,1,8,7,3,1,9,4,3,7,5,6,10,7,4,6,5,12,9,19,11,13,18,11,10,13,9,12,7,10,10,12,10,8,11,6,5,11,15,12,11,12,17,15,18,16,13,15,12,16,17,15,20,11,11,10,13,12,15,11,14,9,16,8,9,11,20,12,18,14,15,8,9,8,6,10,10,5,7,5,8,4,4,5,8,12,5,3,4,4,3,1,1,0,0,2,0,0,0,29,24,31,34,70,55,49,41,67,77,80,57,65,60,64,39,28,33,15
273,春日町,5,9,2,2,11,6,6,4,5,4,3,3,6,2,3,2,4,2,2,6,10,8,4,6,14,7,10,11,17,6,9,4,17,8,11,7,11,17,10,10,11,15,17,23,9,14,13,7,14,12,10,14,20,14,7,14,13,11,6,5,12,15,13,14,8,11,8,9,8,13,12,11,11,2,10,5,6,7,11,8,5,4,4,4,4,3,6,3,5,5,2,3,3,0,1,1,1,0,0,0,0,29,25,17,16,42,51,49,55,75,60,65,49,62,49,46,37,21,22,11
274,片平１丁目,3,3,6,4,2,7,2,4,5,2,5,6,5,1,5,8,5,3,4,5,7,15,21,10,9,19,12,9,5,12,10,10,18,14,10,9,9,14,10,12,9,10,16,10,16,19,16,10,9,10,14,17,15,10,15,17,14,11,20,18,14,14,15,12,11,9,14,12,17,12,18,11,14,8,9,6,6,11,5,5,10,7,15,11,4,9,7,7,4,3,4,3,3,2,1,1,0,2,0,0,0,18,20,22,25,62,57,62,54,61,64,71,80,66,64,60,33,47,30,16
275,花壇,3,2,0,2,5,2,1,2,4,3,3,6,3,4,1,2,2,2,1,2,3,2,6,2,5,6,4,4,3,0,3,3,8,2,3,6,8,4,6,8,5,5,5,2,8,6,4,7,7,11,1,3,6,1,3,5,4,4,2,4,2,4,9,5,10,9,4,12,12,10,11,12,7,6,6,4,9,11,5,7,8,2,5,5,8,5,5,1,5,1,2,3,0,3,5,0,0,1,0,0,0,12,12,17,9,18,17,19,32,25,35,14,19,30,47,42,36,28,17,14
335,上愛子（大字計）,19,20,20,24,27,22,31,33,24,34,31,35,37,25,23,37,31,40,25,33,41,38,31,34,26,20,15,24,29,27,36,34,41,28,34,42,39,37,43,40,49,34,34,52,58,37,51,50,52,51,48,44,38,41,46,49,31,37,40,35,36,44,34,43,31,49,42,37,36,58,53,42,52,37,29,24,54,33,36,42,28,15,20,21,25,23,18,19,11,15,14,9,12,9,4,3,3,2,2,2,4,110,144,151,166,170,115,173,201,227,241,217,192,188,222,213,189,109,86,64
336,上杉１丁目,7,4,3,1,3,6,1,2,2,1,1,3,3,5,1,3,4,5,3,4,4,11,5,7,13,17,10,14,24,10,9,11,13,8,16,22,16,8,10,9,8,13,10,11,17,12,11,9,17,8,8,8,14,11,12,11,14,4,3,6,7,10,5,4,9,7,2,11,8,8,7,8,8,8,6,6,5,5,2,2,6,7,6,4,6,4,7,4,2,5,1,1,4,8,1,2,0,2,0,1,1,18,12,13,19,40,75,57,65,59,57,53,38,35,36,37,20,29,22,21
337,上杉２丁目,9,4,10,8,4,6,11,5,7,9,6,4,8,5,4,7,6,3,6,6,14,5,14,18,20,33,19,22,11,18,11,19,23,10,20,14,21,21,27,12,24,25,14,16,21,15,12,12,18,15,11,22,19,12,12,11,11,10,16,10,14,10,14,16,12,14,8,6,8,4,10,10,11,5,1,8,9,7,9,8,4,5,4,5,7,5,2,6,4,3,4,4,2,1,1,1,1,0,0,0,0,35,38,27,28,71,103,83,95,100,72,76,58,66,40,37,41,25,20,14
338,上杉３丁目,7,7,8,7,5,10,8,7,10,11,14,13,11,13,13,14,14,11,16,22,19,17,21,12,16,8,12,9,8,9,6,7,9,14,12,10,15,13,16,20,14,21,21,18,25,31,23,25,30,18,28,14,18,21,26,24,13,18,19,15,15,17,16,11,11,10,11,11,11,4,10,6,9,10,6,7,7,5,5,6,8,2,4,7,10,1,5,4,7,4,3,4,2,2,1,1,3,0,1,0,0,34,46,64,77,85,46,48,74,99,127,107,89,70,47,41,30,31,21,17
339,上杉４丁目,3,4,2,2,2,2,7,2,7,7,5,3,2,8,4,5,15,12,8,4,9,5,5,7,8,10,8,9,9,8,9,8,5,9,6,10,10,7,11,8,12,15,17,10,13,8,18,12,19,11,10,8,4,9,9,11,6,8,9,6,6,2,10,5,5,6,2,6,7,4,7,9,8,5,1,3,2,5,1,10,4,2,3,3,1,3,5,2,0,6,2,3,3,1,1,1,0,0,0,0,1,13,25,22,44,34,44,37,46,67,68,40,40,28,25,30,21,13,16,12
340,上杉５丁目,5,6,9,2,4,13,6,11,4,9,9,12,4,7,3,8,5,8,4,7,6,9,8,8,13,18,11,12,17,12,9,14,8,10,8,11,8,15,9,12,12,12,9,15,10,16,17,16,16,18,15,7,12,13,18,21,14,10,14,10,10,10,8,10,10,7,11,11,12,8,6,5,6,9,1,3,12,6,2,3,4,6,8,4,5,2,2,2,2,5,1,7,2,1,1,0,1,0,0,0,0,26,43,35,32,44,70,49,55,58,83,65,69,48,49,27,26,27,13,13
341,上杉６丁目,4,8,5,8,4,10,3,10,5,4,8,3,4,8,7,7,5,6,7,9,5,10,6,13,15,18,14,14,14,12,8,13,11,11,13,7,14,14,12,12,12,13,14,7,8,14,12,11,13,9,9,14,6,12,9,10,14,7,18,11,12,10,6,8,9,9,7,11,6,6,12,12,9,3,5,6,4,7,7,3,3,2,1,5,6,5,5,4,2,7,1,4,0,4,2,1,3,0,0,0,0,29,32,30,34,49,72,56,59,54,59,50,60,45,39,41,27,17,23,15
342,川内追廻,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
343,川内亀岡北裏丁,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,1,1,1,0,0,1,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,2,0,2,2,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,9,3,2,1,2,0,4,1,1,1,1,3,7,0,3
344,川内亀岡町,2,1,6,4,1,3,1,3,2,0,2,1,2,1,2,0,2,3,0,6,9,8,6,11,8,7,8,4,10,1,6,7,5,4,4,13,6,3,2,3,4,5,3,3,5,13,3,1,4,1,4,1,3,3,5,6,5,4,2,3,1,3,1,1,0,3,1,4,1,1,3,5,4,4,1,0,1,1,1,1,0,3,2,0,2,3,4,1,1,0,0,1,1,1,0,0,2,0,0,0,0,14,9,8,11,42,30,26,27,20,22,16,20,6,10,17,4,7,9,5
345,川内川前丁,0,0,0,0,1,0,2,2,0,0,1,1,0,0,0,0,1,0,0,1,3,4,4,2,2,4,3,0,2,0,1,2,2,1,1,0,1,2,3,0,3,1,1,0,0,4,1,1,1,1,0,3,1,0,0,0,1,2,1,0,1,2,0,0,0,1,1,1,1,1,0,2,5,2,0,2,0,1,4,2,0,0,1,0,1,0,1,0,1,2,0,0,1,1,1,0,0,0,0,0,0,1,4,2,2,15,9,7,6,5,8,4,4,3,5,9,9,2,4,3
346,川内三十人町,4,7,8,5,3,4,5,2,2,7,2,2,5,4,2,2,4,5,5,6,5,13,8,13,6,10,8,7,6,7,5,7,8,12,6,11,7,7,5,10,6,6,6,7,3,3,5,10,5,3,2,4,4,6,4,4,1,4,3,4,1,3,0,7,1,3,6,4,1,4,4,2,7,5,5,1,6,6,3,1,7,4,3,2,5,4,1,5,5,2,3,1,3,1,2,0,2,1,1,0,2,27,20,15,22,45,38,38,40,28,26,20,16,12,18,23,17,21,17,16
347,川内大工町,0,2,0,2,0,1,0,0,2,0,0,0,0,0,1,1,2,1,0,1,7,4,7,6,5,4,6,4,4,2,4,4,4,2,5,3,1,3,5,0,1,1,3,0,0,0,2,1,3,1,6,2,0,1,1,0,0,0,1,2,0,1,1,0,0,1,1,2,1,1,2,0,2,1,1,0,0,0,2,2,2,0,2,1,3,0,0,0,0,1,2,0,2,0,1,0,0,0,0,0,0,4,3,1,5,29,20,19,12,5,7,10,3,2,6,6,4,8,1,5
348,川内中ノ瀬町,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,0,2,2,3,3,1
349,川内明神横丁,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,3,0,2,3,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,1,1,9,3,2,0,1,2,2,1,2,1,1,4,1,1,2
350,川内元支倉,1,2,4,3,0,3,3,4,1,1,5,5,0,5,1,0,2,1,2,2,2,0,2,0,2,1,1,1,3,0,2,2,5,4,0,4,3,7,5,4,4,1,6,0,2,5,3,0,4,2,2,7,6,6,2,3,7,4,2,3,0,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,16,7,6,6,13,23,13,14,23,19,7,1,0,1,0,0,0
351,川内山屋敷,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,3,4,2,0,1,1,1,1,0,3,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,2,1,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1,2,0,0,1,2,2,1,1,0,3,1,0,0,0,0,1,1,0,1,0,1,1,1,3,2,0,1,0,0,0,0,0,1,0,0,0,2,2,10,6,2,0,3,4,3,3,3,4,7,4,2,4,7
352,川内澱橋通,0,0,0,0,1,2,0,0,1,1,2,0,1,1,0,1,0,1,0,4,6,10,5,0,1,3,2,2,0,1,1,0,0,0,3,3,0,0,1,0,0,1,1,1,2,3,0,1,1,0,1,4,0,0,0,1,0,0,1,1,2,2,1,4,1,0,1,1,0,1,2,2,1,1,1,0,2,0,3,0,2,0,1,2,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,4,4,6,22,8,4,4,5,5,5,3,10,3,7,5,5,5,2
353,川平１丁目,1,1,1,2,2,1,0,1,1,2,2,2,4,2,1,2,0,3,4,3,5,4,2,1,5,3,3,1,1,3,1,6,6,3,3,3,1,4,5,2,1,6,4,7,3,2,7,3,4,3,4,2,5,2,3,4,6,2,2,2,8,4,4,5,1,2,3,0,5,3,3,2,3,3,0,2,3,3,3,5,1,0,1,2,3,1,1,1,2,1,2,0,2,0,0,0,0,0,0,0,0,7,5,11,12,17,11,19,15,21,19,16,16,22,13,11,16,7,6,4
354,川平２丁目,2,3,8,7,6,3,8,3,4,3,5,2,2,3,5,6,3,3,4,7,8,9,8,6,5,1,9,6,9,8,11,9,7,7,7,9,4,15,8,4,4,9,10,6,8,3,7,7,6,5,15,9,8,13,6,8,5,8,9,8,5,5,6,11,7,3,14,5,5,6,8,11,15,5,5,7,11,4,8,4,8,10,7,4,2,6,4,4,3,2,8,6,0,1,0,3,0,2,0,0,0,26,21,17,23,36,33,41,40,37,28,51,38,34,33,44,34,31,19,20
355,川平３丁目,4,4,10,3,8,12,12,10,12,9,9,8,8,15,2,11,10,12,12,15,8,10,4,9,8,11,15,5,11,9,11,9,9,15,15,12,14,15,9,7,20,16,13,19,20,22,21,24,16,11,20,24,18,7,18,20,11,11,13,15,9,15,23,16,13,13,16,21,28,21,37,27,29,15,17,21,24,22,18,8,18,15,10,7,7,3,4,4,3,9,6,5,2,3,2,3,1,2,1,2,0,29,55,42,60,39,51,59,57,88,94,87,70,76,99,125,93,57,23,27
356,川平４丁目,6,3,4,7,5,6,2,3,6,3,7,4,3,5,1,6,4,5,4,7,3,1,3,5,4,5,5,2,3,3,7,7,7,7,5,7,12,9,5,9,14,10,7,10,12,9,9,12,7,9,6,6,3,11,6,3,8,8,6,5,7,8,4,10,9,10,12,20,26,22,16,20,19,16,5,20,16,10,14,9,8,14,6,6,4,4,4,5,4,1,5,4,1,1,1,1,2,0,0,0,1,25,20,20,26,16,18,33,42,53,46,32,30,38,90,76,69,38,18,16
357,川平５丁目,2,3,6,1,0,3,1,2,2,3,0,1,0,1,0,0,3,0,0,0,2,2,1,2,3,1,1,3,1,3,2,8,1,2,2,2,1,3,3,4,1,4,5,6,3,5,4,5,4,2,3,2,5,3,1,4,3,5,1,4,3,4,4,3,3,4,4,6,5,4,4,10,7,4,3,7,6,1,6,3,3,1,1,3,1,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,12,11,2,3,10,9,15,13,19,20,14,17,17,23,28,23,9,4,3
358,菊田町,3,2,2,1,0,2,0,0,0,2,4,2,2,1,4,0,2,1,0,4,3,1,0,4,4,6,3,3,2,1,3,2,0,2,1,5,2,2,5,5,1,1,5,4,2,4,3,2,2,2,4,0,2,2,2,3,1,3,3,2,4,0,3,2,1,0,2,3,4,0,8,0,5,1,3,0,3,1,4,3,4,1,2,3,1,1,0,1,0,3,1,1,2,0,0,1,1,0,1,0,1,8,4,13,7,12,15,8,19,13,13,10,12,10,9,17,11,11,5,8
359,北根１丁目,2,2,7,3,2,3,1,4,4,4,7,3,5,4,8,3,8,9,12,11,6,7,12,9,7,10,6,4,7,8,8,8,5,8,8,8,8,7,11,13,9,10,10,15,14,17,21,18,18,26,16,15,21,7,12,19,13,10,17,13,15,12,18,12,7,12,13,7,15,12,13,17,8,9,4,5,3,8,9,12,6,3,3,3,6,3,5,1,2,3,2,2,1,2,2,0,0,0,0,0,1,16,16,27,43,41,35,37,47,58,100,71,72,64,59,51,37,21,14,10
360,北根２丁目,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,2,1,1,0,1,0,0,1,1,2,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,2,1,0,2,1,1,0,0,2,0,1,0,3,3,1,1,0,0,0,1,1,0,2,3,0,2,2,1,2,1,0,1,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,2,5,3,4,3,2,2,5,3,8,2,7,6,4
361,北根３丁目,3,6,6,5,2,4,1,1,7,1,3,7,5,6,4,5,3,6,5,8,8,11,9,3,9,8,6,11,6,11,9,6,6,7,7,7,13,10,4,4,8,11,8,13,9,14,12,8,21,10,16,6,16,3,7,8,3,10,10,9,7,12,9,7,10,5,8,11,9,5,10,8,12,4,4,4,10,4,2,7,8,2,5,1,3,4,7,4,3,5,1,0,1,3,1,1,2,0,1,0,3,22,14,25,27,40,42,35,38,49,65,48,40,45,38,38,27,19,23,13
362,北根４丁目,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,2,1,0,0,0,2,2,1,2,1,2,1,2,0,0,0,1,3,2,3,2,2,2,4,2,3,1,1,2,1,3,1,4,1,2,1,2,2,0,2,2,1,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,3,3,4,7,6,6,13,9,10,7,7,4,0,1
363,北根黒松,1,0,3,3,4,3,3,3,1,5,3,6,2,1,1,5,7,3,4,10,3,7,2,10,6,5,5,10,8,6,7,10,9,4,7,6,5,5,5,8,7,6,6,8,7,6,9,6,7,11,8,12,7,7,11,9,4,7,2,9,6,6,9,9,2,4,2,4,5,4,5,5,9,4,1,2,11,5,4,5,5,5,5,2,5,3,5,1,1,4,1,1,1,2,1,1,0,1,0,0,0,11,15,13,29,28,34,37,29,34,39,45,31,32,19,24,27,22,14,8
364,北目町,3,2,5,2,0,1,1,1,1,3,1,3,4,3,2,0,3,2,4,5,7,6,8,6,12,7,14,9,6,7,5,7,6,11,6,5,8,1,10,3,6,4,9,3,4,7,13,7,8,8,8,3,7,1,4,5,4,5,8,4,2,3,5,8,5,4,5,10,7,4,8,6,10,4,2,3,6,8,5,2,5,3,7,4,3,3,2,0,1,1,4,2,1,0,3,0,0,1,0,0,1,12,7,13,14,39,43,35,27,26,43,23,26,23,30,30,24,22,7,12
365,北山１丁目,3,6,1,5,3,2,3,2,3,1,1,7,2,5,2,2,5,6,4,3,7,10,6,7,1,13,6,10,10,9,7,7,4,5,5,6,4,15,5,4,9,4,10,5,8,5,9,9,11,8,8,7,10,9,5,9,9,10,5,10,5,4,8,8,13,4,5,5,5,8,8,7,14,9,4,8,9,5,4,5,8,3,4,6,6,7,5,10,9,6,3,3,3,3,2,2,1,1,0,0,0,18,11,17,20,31,48,28,34,36,42,39,43,38,27,42,31,27,37,18
366,北山２丁目,3,2,5,5,4,1,7,3,5,3,6,2,1,1,4,0,4,5,5,9,10,12,12,9,12,9,8,10,8,5,9,11,9,9,6,7,6,8,11,10,10,11,7,8,5,8,8,10,7,5,8,9,7,6,9,8,9,10,6,2,5,4,4,8,10,5,8,9,8,11,6,7,4,5,4,6,6,3,9,5,4,3,5,2,4,4,5,4,3,4,2,4,2,1,3,0,1,1,0,0,0,19,19,14,23,55,40,44,42,41,38,39,35,31,41,26,29,18,20,14
367,北山３丁目,2,4,2,0,3,6,0,1,4,5,2,5,2,4,1,2,4,7,3,8,8,10,5,13,5,13,14,11,20,8,12,6,5,14,7,5,5,5,5,6,8,3,10,8,5,2,5,6,7,7,6,3,6,2,5,5,5,9,4,2,7,5,4,4,4,7,4,6,9,2,5,6,5,3,2,7,6,5,3,4,8,0,4,3,4,1,2,4,2,3,2,3,2,0,1,0,2,1,0,0,1,11,16,14,24,41,66,44,26,34,27,22,25,24,28,21,25,19,12,12
368,木町,11,4,7,6,3,6,8,10,8,5,2,4,7,4,5,6,6,5,8,14,23,20,11,29,26,11,20,19,23,25,14,18,15,12,16,11,9,17,12,19,15,9,16,15,23,21,13,21,16,21,16,10,25,8,10,14,11,17,19,7,17,14,5,7,20,7,15,10,17,16,19,22,14,14,10,17,4,15,11,8,6,7,8,10,6,7,9,3,3,6,0,0,1,5,5,1,5,1,1,0,1,31,37,22,39,109,98,75,68,78,92,69,68,63,65,79,55,37,28,20
369,木町通１丁目,8,4,9,10,6,6,8,9,9,13,9,7,11,7,2,5,6,5,7,4,11,11,15,26,34,40,27,25,26,33,24,24,16,28,18,26,29,21,16,19,23,14,20,27,25,21,24,19,25,22,19,20,17,14,17,13,9,12,12,22,9,20,13,12,17,16,7,14,13,19,9,12,14,13,9,3,9,12,13,3,3,7,9,2,6,9,7,4,3,6,0,3,1,3,3,0,0,0,1,0,1,37,45,36,27,97,151,110,111,109,111,87,68,71,69,57,40,27,29,12
370,木町通２丁目,9,13,6,12,6,7,12,6,15,9,8,13,14,11,12,6,10,9,8,10,14,12,14,16,16,22,22,27,21,17,20,14,21,15,20,22,10,9,17,18,14,19,15,36,24,19,24,24,23,19,21,20,26,11,17,12,20,17,16,8,13,6,13,16,14,8,12,10,12,14,19,14,12,16,9,12,9,13,7,8,8,10,8,5,2,6,9,7,6,5,3,1,3,5,1,2,0,0,1,0,2,46,49,58,43,72,109,90,76,108,109,95,73,62,56,70,49,33,33,18
