,town_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
216,砂押南町,1,2,2,1,3,0,0,1,1,0,1,1,1,0,2,2,3,0,3,1,4,6,3,2,4,3,3,2,1,2,0,4,0,2,2,1,0,2,3,1,4,4,3,2,6,1,7,4,5,7,4,3,5,2,7,1,7,1,4,1,2,1,2,2,5,2,1,1,2,2,0,2,3,1,2,1,2,0,0,1,0,0,2,1,2,1,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,9,2,5,9,19,11,8,7,19,24,21,14,12,8,8,4,5,3,3
217,諏訪町,5,8,5,10,7,3,6,0,5,4,7,7,6,6,3,6,6,6,7,3,5,6,2,6,8,0,10,9,9,10,4,8,9,14,9,8,7,5,10,9,8,13,6,9,5,4,10,8,8,10,9,6,10,4,8,7,1,1,5,6,3,5,5,2,6,4,2,5,5,4,6,2,6,4,1,3,3,3,1,3,1,0,1,2,2,2,3,2,0,0,5,1,0,1,1,0,0,0,0,0,0,35,18,29,28,27,38,44,39,41,40,37,20,21,20,19,13,6,7,8
218,太子堂,5,5,3,3,11,4,8,7,9,9,14,13,19,14,12,8,13,5,18,10,17,7,4,8,7,6,11,7,3,8,9,6,13,7,8,10,11,8,10,10,9,13,14,21,12,25,15,21,28,21,14,20,18,13,14,15,14,12,6,10,18,7,13,7,10,8,5,6,7,13,9,6,6,5,2,6,7,1,4,3,0,2,0,4,2,1,0,2,3,1,1,1,1,2,0,0,0,0,0,2,0,27,37,72,54,43,35,43,49,69,110,79,57,55,39,28,21,8,7,7
219,太白１丁目,2,1,4,1,5,4,1,4,2,4,3,4,4,0,4,4,1,5,4,3,7,3,1,0,1,1,1,2,1,1,0,0,0,2,3,2,2,6,4,4,5,7,3,6,5,6,6,3,9,3,5,7,3,3,2,2,4,3,0,2,2,5,1,2,2,2,1,3,3,3,6,5,7,5,7,6,9,6,8,17,7,3,8,6,3,5,3,2,2,1,3,1,1,1,0,0,0,0,0,0,0,13,15,15,17,12,6,5,18,26,27,20,11,12,12,30,46,27,13,6
220,太白２丁目,1,3,0,2,6,5,4,0,2,3,1,1,4,6,5,5,7,6,7,4,2,7,4,5,4,2,2,2,3,5,1,4,5,1,8,5,4,3,2,9,2,3,6,6,13,14,7,7,8,6,5,8,6,7,6,6,5,7,2,3,8,6,11,10,8,13,3,13,12,17,15,16,15,14,15,16,25,22,10,16,10,15,14,12,8,10,5,2,4,1,0,1,0,0,1,0,0,0,0,0,0,12,14,17,29,22,14,19,23,30,42,32,23,43,58,75,89,59,22,2
221,太白３丁目,1,0,2,2,5,0,1,7,1,10,5,5,10,9,5,4,5,6,3,1,4,2,4,1,1,3,2,2,2,1,2,5,1,3,5,5,4,5,9,3,10,6,4,6,7,5,7,4,4,3,8,7,5,6,6,7,3,3,8,3,0,2,3,4,2,9,3,5,5,9,4,7,8,5,7,11,9,10,6,11,3,4,4,2,6,4,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,10,19,34,19,12,10,16,26,33,23,32,24,11,31,31,47,19,8,1
267,坪沼,2,1,1,0,1,1,0,1,0,0,1,1,2,1,2,2,1,2,0,0,3,5,3,3,2,3,5,2,3,0,4,5,8,2,1,4,1,0,1,9,4,2,5,2,0,3,3,2,3,4,2,4,1,3,4,2,1,5,2,9,4,9,9,7,8,4,5,12,8,13,6,5,6,3,1,4,5,4,3,3,3,3,2,4,1,2,1,3,3,2,3,2,1,2,0,1,1,0,0,0,0,5,2,7,5,16,13,20,15,13,15,14,19,37,42,21,19,13,11,10
280,富沢,29,47,41,40,31,37,20,28,26,16,23,12,7,9,6,4,1,12,4,3,6,7,5,12,18,16,10,17,21,26,42,28,35,46,41,35,46,30,32,39,27,34,29,19,22,24,22,11,14,12,15,8,8,5,7,4,4,3,1,3,3,4,3,2,6,6,8,2,4,1,7,8,3,3,4,3,3,0,3,2,2,2,2,5,1,3,2,1,2,1,1,3,3,0,0,0,0,1,0,0,0,188,127,57,24,48,90,192,182,131,83,43,15,18,21,25,11,12,9,8
281,富沢１丁目,5,4,0,3,2,0,1,0,1,4,4,2,3,2,2,3,1,2,5,3,9,8,3,5,4,8,3,9,5,10,5,2,7,4,11,5,4,5,8,3,7,3,6,7,6,6,6,4,10,12,8,9,8,3,6,8,6,4,4,4,8,4,3,5,4,3,3,4,4,1,2,1,2,3,0,2,0,3,1,3,2,0,0,2,1,4,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,14,6,13,14,29,35,29,25,29,38,34,26,24,15,8,9,5,7,2
282,富沢２丁目,5,5,8,6,9,2,9,1,9,7,13,6,5,9,8,10,7,8,4,3,8,5,3,9,11,7,6,9,6,8,13,8,12,5,8,8,12,11,6,2,8,9,11,13,15,8,9,14,12,14,12,9,10,11,11,10,10,10,9,13,7,8,6,4,7,6,3,7,5,11,6,4,3,3,6,8,1,4,7,2,5,5,2,7,5,3,0,3,1,0,1,2,0,1,1,0,0,0,0,0,0,33,28,41,32,36,36,46,39,56,57,53,52,32,32,22,22,24,7,5
283,富沢３丁目,6,16,10,7,6,8,7,6,8,6,6,8,11,5,9,9,9,11,10,7,11,6,13,11,4,8,13,12,16,18,18,10,10,11,13,12,17,12,10,11,9,17,18,14,19,31,13,10,18,15,17,14,14,10,20,6,12,13,6,17,14,15,9,13,9,6,11,5,8,10,9,7,7,4,1,4,6,6,9,3,5,2,3,1,4,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,45,35,39,46,45,67,62,62,77,87,75,54,60,40,28,28,15,6,1
284,富沢４丁目,5,9,4,5,3,2,4,2,3,5,1,9,4,8,5,2,2,4,6,3,3,2,1,6,1,0,6,2,6,5,7,8,4,3,5,3,4,4,4,7,4,11,7,9,11,10,17,7,9,16,4,11,5,7,9,3,3,7,4,1,5,2,2,1,5,1,1,3,0,5,1,5,1,3,1,5,3,1,3,1,1,1,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,16,27,17,13,19,27,22,42,59,36,18,15,10,11,13,9,0,1
285,富沢南１丁目,6,10,9,13,12,6,9,4,7,10,12,16,9,7,8,12,9,10,11,11,8,9,4,7,7,7,8,10,18,16,17,15,17,7,9,12,15,14,18,9,6,16,12,13,16,23,16,17,19,18,20,15,15,12,16,17,13,11,8,5,10,10,4,7,5,6,3,3,1,2,4,3,4,3,3,3,1,4,1,2,3,1,2,3,1,2,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,50,36,52,53,35,59,65,68,63,93,78,54,36,15,17,11,10,9,1
286,富沢南２丁目,17,13,12,11,12,13,14,9,7,17,9,15,10,15,4,12,20,6,9,12,15,11,7,6,10,8,10,17,11,9,10,18,10,12,19,19,14,17,15,17,11,10,17,18,14,19,18,22,14,16,17,13,17,15,21,14,15,18,10,5,4,10,2,7,2,4,6,1,4,5,3,2,4,2,8,1,1,1,4,1,0,2,2,1,2,4,1,0,2,1,2,0,1,0,0,0,0,0,1,0,0,65,60,53,59,49,55,69,82,70,89,83,62,25,20,19,8,7,8,4
299,富田,10,14,13,11,18,14,19,14,15,10,6,7,6,5,4,2,7,8,6,7,8,7,6,3,6,11,7,7,9,6,12,13,16,10,16,16,18,16,14,14,17,21,15,10,16,14,20,14,17,10,11,10,9,9,8,9,8,10,9,11,8,8,6,10,7,4,9,15,9,10,19,12,10,10,2,6,5,4,8,8,7,3,7,7,3,2,7,6,2,1,1,1,1,1,2,0,1,1,0,0,0,66,72,28,30,30,40,67,78,79,75,47,47,39,47,53,31,27,18,8
300,土手内１丁目,1,3,4,7,3,2,7,6,3,5,6,4,3,3,8,7,5,8,6,4,3,4,5,6,2,2,1,4,4,4,0,4,4,3,5,4,5,4,4,3,7,4,8,9,7,4,6,8,8,8,3,8,6,11,8,7,6,7,9,9,6,6,7,5,7,4,9,9,7,7,10,5,9,2,2,5,8,5,4,3,1,2,1,2,2,4,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,18,23,24,30,20,15,16,20,35,34,36,38,31,36,28,25,8,9,1
301,土手内２丁目,1,1,2,1,5,2,5,1,5,1,5,3,1,5,3,1,4,5,1,2,0,2,0,2,0,1,1,2,0,0,0,2,1,2,1,2,3,0,4,1,0,3,4,4,5,3,1,2,3,2,0,0,3,2,1,3,2,0,2,0,2,1,4,0,1,2,2,3,2,2,3,0,3,1,1,1,2,0,0,0,2,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10,14,17,13,4,4,6,10,16,11,6,7,8,11,8,3,3,4,1
302,土手内３丁目,1,4,2,3,1,1,4,4,3,3,4,6,1,4,1,4,7,3,4,4,7,2,3,0,0,2,1,3,1,2,2,1,4,2,6,6,3,3,1,8,6,2,4,2,5,4,2,8,10,7,3,3,3,5,7,6,4,5,5,4,2,3,2,6,2,5,2,5,4,4,8,9,4,4,4,6,3,4,3,2,4,0,1,1,8,5,1,1,2,3,0,1,1,0,0,0,1,0,0,0,0,11,15,16,22,12,9,15,21,19,31,21,24,15,20,29,18,14,12,3
303,中田１丁目,2,3,3,7,4,7,7,1,4,5,1,7,5,2,2,4,6,5,9,3,0,3,6,5,5,6,7,3,9,5,10,6,6,5,4,10,8,9,10,12,7,8,6,6,10,5,11,10,10,9,4,10,3,3,3,8,8,4,5,10,5,5,7,6,7,10,7,7,8,10,1,6,8,3,6,3,7,5,5,2,4,3,5,4,4,0,3,1,0,1,1,0,1,0,1,1,0,0,0,0,0,19,24,17,27,19,30,31,49,37,45,23,35,30,42,24,22,20,5,4
304,中田２丁目,12,6,9,7,12,5,4,6,7,2,7,5,10,4,9,8,8,3,7,7,9,10,5,4,5,8,4,5,8,10,10,10,10,12,8,6,6,11,8,3,15,8,7,13,9,12,13,13,17,11,10,12,11,9,9,7,10,8,6,10,10,9,6,11,2,7,11,3,9,11,8,9,10,7,3,6,4,10,5,4,2,4,10,3,4,6,2,2,2,4,2,1,1,0,1,0,0,0,0,0,0,46,24,35,33,33,35,50,34,52,66,51,41,38,41,37,29,23,16,5
305,中田３丁目,2,2,7,2,6,5,3,0,2,1,2,2,1,1,1,2,2,0,4,2,2,3,4,7,4,7,9,14,8,6,4,11,3,5,13,4,9,5,7,4,3,4,5,5,1,3,9,3,6,2,5,7,4,3,1,5,1,8,4,3,4,6,4,1,3,7,1,5,2,7,6,3,3,2,0,1,3,2,1,2,3,5,1,0,0,1,2,0,1,0,0,1,0,1,1,2,0,0,0,0,0,19,11,7,10,20,44,36,29,18,23,20,21,18,22,14,9,9,4,5
306,中田４丁目,1,3,5,2,1,2,4,3,1,1,1,1,5,6,1,2,4,5,2,3,5,3,1,0,7,5,0,3,1,3,2,3,3,3,2,2,1,5,3,2,2,3,3,4,4,3,7,1,5,4,4,7,8,2,2,1,3,4,3,7,2,5,3,3,4,6,2,6,4,4,6,1,4,3,3,3,6,1,6,0,4,2,1,2,0,1,1,1,2,1,1,0,2,0,2,0,0,0,1,0,0,12,11,14,16,16,12,13,13,16,20,23,18,17,22,17,16,9,6,6
307,中田５丁目,2,3,4,3,1,0,2,3,5,2,4,3,3,7,6,7,8,7,5,3,4,4,5,5,4,3,3,5,9,4,6,13,6,2,6,7,4,5,5,2,7,5,8,2,17,8,9,14,8,6,11,8,12,4,2,8,6,3,4,4,2,3,5,3,5,6,1,2,2,1,4,3,6,2,1,1,2,0,5,2,3,0,3,2,0,2,2,0,0,1,0,2,0,1,1,1,0,0,0,0,0,13,12,23,30,22,24,33,23,39,45,37,25,18,12,16,10,8,5,5
308,中田６丁目,4,2,6,3,2,5,2,10,3,7,4,5,9,8,12,8,8,6,7,15,14,8,6,1,4,6,6,4,6,3,2,8,4,2,2,8,7,4,3,11,5,6,8,8,2,10,11,12,10,14,14,11,7,3,7,6,11,8,6,6,4,5,3,4,3,5,4,7,3,3,5,5,2,0,2,2,6,4,3,2,0,0,1,2,2,0,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,17,27,38,44,33,25,18,33,29,57,42,37,19,22,14,17,5,7,2
309,中田７丁目,5,9,8,7,6,7,10,6,11,7,5,11,3,7,5,8,8,9,10,6,7,7,7,10,7,18,8,17,12,18,14,11,9,14,16,11,12,15,10,9,6,10,13,19,11,14,9,12,11,11,8,13,9,11,8,5,2,10,5,8,6,9,7,6,14,7,7,5,11,7,5,6,12,2,2,4,6,3,5,4,6,1,2,3,2,2,3,2,2,1,5,1,1,0,0,0,0,1,0,0,0,35,41,31,41,38,73,64,57,59,57,49,30,42,37,27,22,14,10,8
327,中田町,8,16,17,26,35,20,25,34,17,22,36,30,26,26,28,28,37,41,19,27,24,18,16,25,28,18,17,24,19,22,15,20,29,27,25,37,38,29,38,29,33,39,47,39,49,46,49,42,38,44,49,35,37,20,20,23,24,20,30,22,34,17,26,26,26,27,22,34,28,33,41,46,49,30,23,32,26,23,20,16,28,14,18,15,8,10,12,8,4,2,2,3,0,1,2,0,0,1,0,0,0,102,118,146,152,111,100,116,171,207,219,161,119,129,144,189,117,83,36,9
329,長町,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,0,3,1,0,1,0,1,2,2,0,1,2,1,2,2,2,1,2,1,1,3,1,1,1,1,4,3,3,0,0,2,0,0,1,1,1,1,0,0,0,0,2,6,2,4,2,2,4,3,7,5,7,10,4,3,2,1,2,0,1,3,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,5,6,9,8,8,8,3,1,16,21,26,7,4,2,0
330,長町１丁目,8,12,6,7,8,12,13,10,5,12,8,15,5,4,3,6,8,9,10,6,8,5,3,13,10,14,12,19,18,23,18,6,14,17,21,21,13,13,19,14,16,16,18,19,17,20,21,8,27,17,20,21,15,14,19,15,13,14,20,13,10,11,15,8,9,17,10,13,10,16,12,8,17,5,5,5,8,5,5,7,2,1,10,4,6,3,1,6,3,5,0,1,4,2,1,0,0,1,0,0,1,41,52,35,39,39,86,76,80,86,93,89,75,53,66,47,30,23,18,10
331,長町２丁目,10,12,8,13,8,8,15,10,11,10,16,10,12,13,7,9,6,14,11,19,10,11,12,11,10,11,15,9,10,16,11,6,17,10,12,17,13,13,14,18,22,15,17,23,20,14,18,32,11,20,21,19,17,9,17,18,17,19,8,21,10,7,11,20,8,22,16,11,4,13,8,13,11,7,6,5,7,3,11,4,3,9,3,5,2,2,2,0,2,3,0,3,1,0,5,0,0,0,0,1,0,51,54,58,59,54,61,56,75,97,95,83,83,56,66,45,30,22,9,10
332,長町３丁目,3,3,3,2,4,4,8,2,7,4,2,4,5,6,8,3,3,4,3,8,6,4,11,5,8,8,3,6,8,5,5,2,12,9,11,9,5,10,5,9,7,8,4,10,16,20,7,8,14,8,9,8,7,9,15,8,11,7,14,16,8,7,13,7,12,10,8,9,12,11,10,16,14,8,5,10,11,12,5,2,6,3,5,1,4,3,2,2,0,2,2,2,0,0,0,0,0,1,1,0,0,15,25,25,21,34,30,39,38,45,57,48,56,47,50,53,40,19,9,6
333,長町４丁目,5,10,7,7,5,4,5,9,5,8,9,4,4,6,4,8,9,6,4,3,5,5,9,8,8,9,10,9,14,10,10,9,13,8,9,9,9,7,4,9,6,12,8,10,7,13,10,11,13,7,9,8,7,9,5,10,9,12,5,9,10,10,11,9,4,8,11,8,4,5,3,4,6,2,6,3,1,2,3,3,1,2,4,2,2,1,2,6,1,0,3,0,2,2,0,0,0,0,0,0,0,34,31,27,30,35,52,49,38,43,54,38,45,44,36,21,12,11,10,7
334,長町５丁目,7,12,5,12,12,13,7,6,12,10,8,11,9,6,9,7,4,10,14,9,12,8,12,16,17,11,23,14,12,21,16,16,20,16,16,21,10,15,16,19,15,12,23,17,10,21,21,22,20,17,23,17,19,22,26,17,18,17,17,13,21,15,18,17,17,14,13,16,21,13,14,22,12,11,5,11,15,7,8,12,3,8,7,7,5,4,4,3,3,7,3,2,4,2,0,1,1,0,0,0,0,48,48,43,44,65,81,84,81,77,101,107,82,88,77,64,53,30,21,13
335,長町６丁目,9,13,14,17,8,17,13,8,9,8,7,2,6,11,11,9,6,6,11,4,2,10,13,21,24,21,11,16,17,12,20,23,16,14,21,15,19,19,22,10,18,20,23,15,18,25,19,20,16,16,17,14,22,26,22,17,16,20,12,12,11,7,10,16,10,13,13,15,7,20,12,17,10,11,4,8,3,7,4,2,5,2,3,7,3,8,4,3,1,3,0,0,0,1,0,0,0,1,0,0,0,61,55,37,36,70,77,94,85,94,96,101,77,54,68,54,24,20,19,2
336,長町７丁目,5,9,11,12,9,7,16,10,11,14,10,10,8,12,7,10,6,11,11,9,2,9,14,10,16,11,13,24,11,13,18,15,16,16,13,16,16,14,18,21,24,20,19,17,16,17,20,18,15,12,19,13,15,13,14,22,10,17,6,8,9,7,10,19,12,10,7,6,6,9,7,9,6,2,5,6,3,7,6,5,3,7,5,3,5,3,3,10,2,3,1,0,0,1,1,0,1,0,0,0,0,46,58,47,47,51,72,78,85,96,82,74,63,57,38,29,27,23,21,4
337,長町８丁目,9,7,13,9,10,16,8,7,9,9,16,16,11,16,17,13,23,18,23,16,13,16,16,19,17,10,19,13,16,17,13,17,6,13,12,12,11,19,9,17,10,24,9,17,17,17,17,23,34,26,29,16,21,21,20,27,25,19,23,18,16,17,13,12,8,17,10,17,8,17,12,11,14,9,1,4,3,6,3,4,7,3,4,6,4,2,1,1,2,5,1,2,0,0,0,0,0,0,0,1,1,48,49,76,93,81,75,61,68,77,117,107,112,66,69,47,20,24,11,5
338,長町南１丁目,1,4,2,7,3,3,3,3,3,5,6,6,2,4,5,2,4,6,5,2,3,4,5,10,8,13,14,7,10,16,7,11,4,13,12,8,7,4,6,9,8,6,11,10,6,15,8,9,10,8,6,10,10,7,5,13,10,10,2,9,6,6,9,5,6,9,6,8,1,8,6,6,6,1,6,3,8,7,2,6,2,4,3,3,3,4,1,3,4,2,1,2,2,2,0,2,0,0,2,0,0,17,17,23,19,30,60,47,34,41,50,38,44,32,32,25,26,15,14,11
339,長町南２丁目,9,10,6,14,13,10,17,5,6,8,8,7,9,10,4,15,9,13,8,11,16,8,5,13,3,7,13,13,7,8,12,7,11,11,15,20,15,11,9,17,15,12,9,18,28,11,11,9,21,16,16,20,9,17,11,17,11,12,14,13,6,7,7,9,6,6,5,2,7,6,4,7,7,6,2,3,8,6,1,1,0,2,3,2,2,1,2,0,1,1,0,1,1,0,0,0,1,0,0,0,0,52,46,38,56,45,48,56,72,82,68,73,67,35,26,26,19,9,5,3
340,長町南３丁目,9,14,14,8,12,13,7,11,7,11,6,14,8,13,10,14,5,20,8,10,18,15,9,8,12,9,9,9,12,12,16,15,17,14,14,25,17,25,11,18,20,19,19,14,14,17,16,20,27,22,21,18,11,12,20,8,18,15,15,15,15,14,15,12,8,15,11,17,10,7,12,13,7,6,6,11,9,8,5,7,1,4,6,6,6,4,0,4,4,2,2,0,1,1,1,0,1,0,0,0,0,57,49,51,57,62,51,76,96,86,102,82,71,64,60,44,40,23,14,6
341,長町南４丁目,12,15,11,6,15,9,8,12,6,13,12,7,17,11,15,13,15,13,11,17,16,11,10,13,18,11,6,15,16,14,19,19,18,15,21,13,14,9,14,15,21,21,16,27,15,29,21,20,23,22,27,30,26,20,32,28,13,20,15,14,15,16,15,12,11,19,7,7,3,10,4,8,9,2,4,6,9,5,6,6,3,3,5,2,4,3,5,2,3,4,1,0,0,1,1,1,0,1,1,0,0,59,48,62,69,68,62,92,65,100,115,135,90,69,46,27,32,17,17,6
342,長嶺,2,0,2,1,1,2,0,4,4,4,0,4,2,4,2,3,5,2,1,2,2,4,1,2,6,4,3,3,3,2,2,3,5,1,5,3,3,5,4,3,5,3,5,4,5,4,5,8,1,6,7,3,3,3,3,3,5,3,4,5,6,6,2,0,4,2,4,6,2,8,2,4,5,2,3,1,1,1,2,2,5,3,2,4,1,1,2,5,1,1,1,1,1,2,0,0,0,0,0,0,0,6,14,12,13,15,15,16,18,22,24,19,20,18,22,16,7,15,10,5
343,西多賀１丁目,7,7,8,1,3,8,6,7,5,8,4,9,5,5,5,3,4,5,3,4,3,8,5,3,7,4,6,2,4,14,6,11,4,9,13,13,13,4,14,11,8,10,6,9,11,11,7,10,9,8,7,8,7,6,6,8,8,5,6,5,2,12,5,9,10,5,4,5,6,4,9,10,4,2,1,3,6,5,7,5,4,3,2,5,5,9,4,2,5,3,1,3,1,3,0,1,1,0,0,0,0,26,34,28,19,26,30,43,55,44,45,34,32,38,24,26,26,19,23,10
344,西多賀２丁目,3,9,2,4,5,2,8,5,8,5,2,7,9,3,12,9,8,4,5,6,4,5,6,9,6,5,4,8,8,0,4,5,10,5,6,7,3,10,9,8,7,11,5,15,8,10,11,15,15,7,11,8,8,3,10,5,2,10,6,3,10,3,3,3,8,11,4,6,5,8,10,5,9,7,3,5,3,3,5,7,0,2,4,4,3,3,1,4,2,3,0,1,0,0,0,2,1,0,0,0,0,23,28,33,32,30,25,30,37,46,58,40,26,27,34,34,23,13,13,4
345,西多賀３丁目,1,2,3,2,4,4,10,4,3,2,3,11,7,10,8,4,8,6,4,7,5,6,2,3,6,2,6,3,3,6,8,10,7,11,12,9,5,7,11,8,6,13,9,7,10,8,13,10,8,6,13,4,7,9,10,5,6,7,4,4,5,7,7,9,7,10,4,12,6,13,6,11,6,3,5,8,3,5,8,7,5,4,5,4,5,0,3,3,0,3,0,0,2,1,0,1,1,0,0,0,0,12,23,39,29,22,20,48,40,45,45,43,26,35,45,31,31,23,9,5
346,西多賀４丁目,4,4,4,5,7,6,2,5,1,8,2,5,5,4,5,4,6,7,7,12,6,6,3,7,2,11,4,5,9,2,4,5,7,6,9,5,7,6,8,10,7,10,8,14,10,11,11,7,11,13,20,14,15,11,8,6,7,9,7,4,9,8,6,7,9,9,12,6,11,10,9,16,15,8,6,7,8,5,7,4,7,8,5,7,6,10,4,2,1,5,2,0,2,1,0,0,1,0,0,0,0,24,22,21,36,24,31,31,36,49,53,68,33,39,48,54,31,33,22,6
347,西多賀５丁目,4,2,5,3,3,3,2,4,2,3,1,2,6,2,4,3,7,2,7,3,4,4,5,4,3,2,3,3,1,1,6,6,6,4,10,2,3,8,6,4,7,5,7,6,6,5,4,14,5,3,4,8,5,5,1,4,9,6,4,3,4,4,1,6,2,5,2,6,7,8,3,6,8,4,1,3,3,2,1,0,7,1,2,3,4,3,2,2,3,4,2,2,0,0,0,0,0,1,0,0,0,17,14,15,22,20,10,32,23,31,31,23,26,17,28,22,9,17,14,5
348,西中田１丁目,5,2,4,4,4,3,5,5,5,3,2,4,9,5,3,8,4,8,10,14,5,5,8,6,10,10,2,2,7,5,6,3,5,4,5,9,7,3,5,5,5,8,7,15,18,11,13,18,15,15,20,10,10,8,8,7,8,8,5,10,6,14,7,5,4,7,3,5,6,4,2,5,4,8,3,1,3,3,3,2,5,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,21,23,44,34,26,23,29,53,72,56,38,36,25,22,12,10,1,1
349,西中田２丁目,0,1,1,2,1,2,6,6,4,2,6,5,2,3,4,4,3,4,3,8,11,6,6,2,6,6,9,7,5,3,2,7,7,5,2,2,7,7,5,3,5,6,7,8,4,4,10,7,17,6,5,12,7,5,5,1,5,10,6,8,6,2,5,3,7,3,3,6,8,6,8,11,6,8,2,2,3,6,5,6,0,6,7,2,3,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,5,20,20,22,31,30,23,24,30,44,34,30,23,26,35,22,18,3,2
350,西中田３丁目,11,6,6,9,5,3,4,11,8,4,10,13,4,11,6,4,12,4,12,11,11,3,14,13,10,12,12,14,11,13,12,11,7,13,11,14,7,11,9,10,15,14,10,10,8,11,15,17,14,16,22,17,12,15,18,19,10,18,11,6,9,11,7,10,13,13,7,7,9,11,8,7,8,5,3,4,8,8,4,4,4,3,5,2,4,1,4,2,1,3,0,0,2,0,0,1,1,0,0,0,0,37,30,44,43,51,62,54,51,57,73,84,64,50,47,31,28,18,11,4
351,西中田４丁目,8,2,2,3,1,2,4,7,3,3,5,3,0,6,4,4,1,6,6,4,6,8,5,5,4,9,5,5,7,11,3,5,8,2,4,8,7,8,9,11,5,5,6,6,9,4,7,4,11,9,9,6,9,4,6,5,9,1,3,7,11,7,8,6,7,8,6,6,4,4,3,10,7,2,5,3,6,5,0,1,0,5,0,1,3,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,16,19,18,21,28,37,22,43,31,35,34,25,39,28,27,15,9,3,2
352,西中田５丁目,7,11,6,7,8,8,7,7,6,12,11,8,12,8,11,12,8,12,12,10,16,19,14,9,12,16,13,15,17,13,11,11,14,20,15,16,14,15,22,13,21,16,8,15,17,17,16,24,20,18,17,19,18,16,18,19,14,17,10,11,15,17,14,7,14,14,13,11,9,17,10,11,8,10,6,9,10,6,6,7,6,4,4,2,4,1,4,2,2,3,2,0,1,2,0,0,0,0,0,0,0,39,40,50,54,70,74,71,80,77,95,88,71,67,64,45,38,20,12,5
353,西中田６丁目,8,16,14,13,11,23,13,14,11,9,13,11,13,13,12,16,18,20,20,16,23,18,21,14,17,12,16,21,10,16,21,15,27,15,16,18,19,21,13,21,15,17,10,22,15,29,18,16,29,22,15,31,25,17,20,25,24,13,18,18,16,29,19,16,23,21,14,16,19,31,20,16,21,15,13,15,18,13,15,12,9,11,9,1,3,4,5,5,1,1,1,1,1,1,1,0,0,0,0,0,0,62,70,62,90,93,75,94,92,79,114,108,98,103,101,85,73,33,16,5
354,西中田７丁目,11,11,10,5,12,10,19,13,13,11,14,19,12,20,10,23,16,10,13,19,17,12,16,14,11,10,9,16,16,12,10,15,16,10,13,13,19,14,17,16,12,16,32,23,24,22,22,20,22,27,24,25,21,23,13,18,13,14,13,24,19,15,14,16,16,10,15,14,12,16,11,17,14,12,13,7,11,12,10,6,6,4,7,2,2,2,1,3,4,1,1,1,3,0,0,0,0,0,0,0,0,49,66,75,81,70,63,64,79,107,113,106,82,80,67,67,46,21,11,5
355,西の平１丁目,3,11,8,10,6,5,11,9,7,4,3,4,8,5,5,2,4,7,3,6,5,5,5,9,8,8,3,5,7,8,4,12,11,8,9,9,11,15,15,7,13,9,10,15,10,15,18,13,14,14,13,11,7,11,9,10,13,11,13,11,2,11,7,13,8,9,16,12,20,11,7,17,10,5,7,10,11,10,11,5,11,5,3,3,5,7,3,3,5,5,1,1,1,0,2,1,1,0,0,0,0,38,36,25,22,32,31,44,57,57,74,51,58,41,68,46,47,27,23,7
356,西の平２丁目,4,5,4,5,10,7,5,7,1,9,8,5,8,5,5,2,4,4,9,7,4,2,7,4,5,8,4,3,10,12,7,6,2,8,11,7,6,11,9,6,14,7,8,13,16,9,13,13,8,8,10,12,7,6,8,10,5,7,15,12,12,6,11,7,9,6,8,9,13,11,7,10,15,10,6,7,13,4,8,4,4,10,7,5,2,5,2,0,3,3,4,4,4,2,0,0,0,0,0,0,0,28,29,31,26,22,37,34,39,58,51,43,49,45,47,48,36,28,13,14
357,日本平,7,7,8,6,5,6,6,11,14,3,6,11,9,10,4,11,6,7,12,15,14,16,13,5,6,4,6,9,6,4,5,7,9,16,9,8,10,13,15,8,9,10,10,6,17,19,16,17,16,19,16,22,12,10,22,14,5,10,12,8,7,5,7,10,5,13,9,12,20,13,16,15,14,10,15,8,14,19,22,18,15,13,8,13,14,3,7,5,4,3,2,1,1,1,0,1,1,0,0,0,0,33,40,40,51,54,29,46,54,52,87,82,49,34,67,70,81,63,22,7
