,town_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
124,上飯田３丁目,13,13,17,12,13,8,13,9,7,13,13,17,13,12,13,14,10,14,16,12,13,9,7,17,8,10,11,7,9,12,15,16,13,15,17,22,19,18,16,16,16,18,27,15,21,18,29,27,21,19,20,17,20,12,14,15,18,13,9,14,12,16,13,18,14,15,20,21,19,15,36,26,26,20,10,18,16,10,17,8,9,8,12,13,9,7,4,6,4,7,7,2,4,0,2,2,1,1,1,1,0,68,50,68,66,54,49,76,91,97,114,83,69,73,90,118,69,51,28,21
125,上飯田４丁目,4,9,5,7,6,5,7,4,9,3,7,11,6,9,3,7,6,5,7,4,4,4,3,7,9,2,4,4,8,4,4,9,4,7,5,9,8,11,8,20,7,9,12,6,10,10,14,4,8,7,8,8,5,5,4,9,5,10,0,7,3,16,6,7,8,8,9,13,13,14,16,16,19,7,9,8,19,10,13,9,5,4,9,11,9,7,2,1,0,5,3,2,2,2,3,1,0,0,0,0,1,31,28,36,29,27,22,29,56,44,43,30,31,40,57,67,59,38,15,14
126,河原町１丁目,4,1,3,5,7,7,7,8,5,8,13,7,10,8,14,5,14,9,6,7,10,9,10,16,11,12,7,17,9,9,11,11,6,19,11,17,7,17,18,19,13,14,18,19,16,17,18,18,22,17,14,23,24,15,10,16,21,17,15,12,13,12,19,12,11,9,19,12,12,8,12,8,15,6,5,10,7,9,8,6,7,7,8,9,8,7,8,2,5,2,5,6,2,4,1,2,1,0,0,1,1,20,35,52,41,56,54,58,78,80,92,86,81,67,60,46,40,39,24,23
127,河原町２丁目,5,4,2,5,5,5,3,10,3,4,5,4,2,4,3,4,3,2,7,6,12,12,14,13,15,17,14,21,12,14,8,17,9,15,12,12,10,12,10,12,12,3,15,17,13,13,13,15,13,10,16,15,11,5,5,9,6,15,4,10,8,10,4,11,5,7,8,8,7,11,13,9,9,5,4,9,9,3,9,5,4,8,5,15,4,6,4,3,3,5,5,4,0,1,2,2,3,1,1,0,0,21,25,18,22,66,78,61,56,60,64,52,44,38,41,40,35,36,21,19
128,木ノ下１丁目,1,3,3,4,4,7,4,5,2,0,5,5,2,4,2,9,4,4,3,6,5,9,8,8,10,8,6,12,9,6,6,11,6,12,5,8,11,4,6,10,3,7,7,12,8,5,11,5,14,6,7,6,7,3,8,5,12,1,10,10,4,7,6,4,8,9,9,7,3,7,11,9,9,5,6,7,6,5,6,9,5,8,4,6,8,6,8,10,3,4,3,3,2,2,2,1,2,1,0,0,1,15,18,18,26,40,41,40,39,37,41,31,38,29,35,40,33,31,31,17
129,木ノ下２丁目,0,3,0,4,2,2,5,3,2,5,2,3,3,3,1,1,4,1,1,2,6,5,2,7,3,3,4,7,8,4,7,4,7,6,7,6,4,5,6,4,7,5,0,3,7,5,9,5,4,7,6,1,5,7,1,5,3,2,1,5,1,4,2,7,5,6,4,2,4,4,3,1,2,3,3,6,2,3,2,3,2,5,4,5,3,2,1,2,3,3,2,2,0,1,0,3,0,0,2,0,0,9,17,12,9,23,26,31,25,22,30,20,16,19,20,12,16,19,11,10
130,木ノ下３丁目,0,1,1,1,1,0,2,3,1,0,0,0,2,1,1,1,0,0,1,1,3,3,2,4,2,1,4,2,1,2,1,0,0,0,1,2,2,1,0,1,1,0,2,2,1,1,1,4,1,2,4,3,4,1,1,3,3,1,1,2,0,2,0,1,1,1,3,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,6,4,3,14,10,2,6,6,9,13,10,4,7,4,3,4,1,2
131,木ノ下４丁目,4,4,6,1,3,5,4,0,5,6,4,2,2,2,1,1,4,0,3,5,7,3,8,4,5,4,11,2,2,8,7,11,8,6,4,7,6,5,7,7,8,4,6,6,7,6,5,8,5,3,2,1,7,3,8,7,7,4,2,2,6,2,2,5,3,5,7,3,3,4,6,8,6,3,2,5,6,2,4,5,2,3,5,4,2,0,4,2,1,2,4,2,0,2,3,0,0,0,1,0,0,18,20,11,13,27,27,36,32,31,27,21,22,18,22,25,22,16,9,12
132,木ノ下５丁目,5,4,4,1,2,1,0,0,1,0,0,1,1,1,1,2,2,1,3,0,1,1,2,2,2,5,4,9,5,3,5,6,5,5,3,3,2,7,3,3,1,6,4,3,5,1,5,1,6,0,1,1,4,1,4,3,3,2,1,5,3,2,2,1,2,0,5,3,5,5,2,7,3,1,1,1,1,2,0,3,1,2,2,2,3,2,0,4,0,1,2,2,2,2,0,1,0,0,0,0,0,16,2,4,8,8,26,24,18,19,13,11,14,10,18,14,7,10,7,9
133,穀町,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,8,5,7,3,4,4,4,0,2,5,3,2,1,3,1,1,1,2,1,2,4,1,0,2,2,0,1,1,0,1,0,0,1,0,2,1,1,1,1,1,2,2,1,0,1,1,1,1,2,3,1,1,1,1,0,3,0,0,1,0,0,0,1,1,0,2,0,1,0,0,2,0,1,0,1,0,0,0,0,0,1,1,2,23,15,13,8,8,6,2,5,7,4,8,4,2,4,4
134,椌木通,4,1,2,1,3,2,1,2,2,1,1,1,4,0,2,0,2,3,1,0,1,1,3,2,4,2,5,7,2,7,4,2,0,1,1,1,3,6,6,4,3,3,4,0,2,0,0,1,4,0,4,2,2,2,1,3,4,2,1,6,2,7,3,0,2,3,0,1,5,1,3,2,3,2,0,4,3,2,1,1,0,3,2,0,1,1,0,4,0,1,1,1,0,0,0,0,0,0,1,0,0,11,8,8,6,11,23,8,20,12,5,11,16,14,10,10,11,6,6,3
135,五十人町,1,2,1,3,1,2,2,4,2,2,2,6,1,3,2,1,3,0,3,2,7,2,9,6,5,6,5,5,9,9,9,4,11,2,6,6,3,3,2,4,9,3,8,7,7,3,3,5,6,4,7,7,5,4,4,7,3,3,6,6,6,6,1,2,7,5,6,1,3,6,6,7,12,3,3,2,4,5,9,2,2,3,4,1,5,4,2,4,5,3,5,1,1,1,3,1,0,0,0,0,2,8,12,14,9,29,34,32,18,34,21,27,25,22,21,31,22,15,18,14
136,三百人町,2,3,1,2,5,2,2,7,0,1,3,2,4,1,5,5,2,3,3,4,6,12,7,11,8,7,13,9,9,14,14,8,4,6,7,5,8,5,5,9,11,12,6,7,9,6,14,6,4,10,6,12,1,2,11,6,8,4,3,4,2,12,5,1,5,8,4,9,4,2,6,6,6,3,1,6,1,1,2,5,6,3,5,5,5,5,5,3,2,1,2,1,1,2,0,1,1,0,0,0,0,13,12,15,17,44,52,39,32,45,40,32,25,25,27,22,15,24,16,8
147,三本塚（大字計）,0,1,1,1,1,0,2,1,1,1,1,3,1,1,0,1,0,1,0,1,2,1,2,4,0,0,0,0,1,0,0,1,1,2,1,0,1,1,3,1,2,0,0,5,1,0,2,2,2,2,1,1,4,1,1,2,0,0,2,2,1,1,4,2,3,6,1,3,1,3,3,3,6,2,1,0,0,3,2,0,2,0,0,2,1,2,1,2,1,1,2,1,2,0,0,0,0,0,0,0,0,4,5,6,3,9,1,5,6,8,8,8,6,11,14,15,5,5,7,5
148,清水小路,3,2,2,0,1,0,2,0,1,0,0,1,0,1,1,0,1,1,0,0,3,4,3,6,4,4,12,2,8,5,2,2,5,6,4,7,4,1,4,1,4,5,5,1,4,4,4,5,2,2,2,0,2,4,1,2,2,3,0,1,1,0,3,2,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,2,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,8,3,3,2,20,31,19,17,19,17,9,8,7,2,2,1,3,2,1
154,下飯田（大字計）,1,0,1,1,2,1,1,0,1,1,1,0,0,1,0,0,2,0,1,1,0,2,0,0,0,0,1,1,2,2,0,2,0,2,0,1,1,0,1,0,0,2,0,0,0,1,2,1,1,0,0,2,0,1,3,1,0,0,1,1,0,0,2,1,0,1,1,1,3,1,1,2,4,1,0,2,2,1,0,0,1,0,1,3,1,1,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,5,4,2,4,2,6,4,3,2,5,6,3,3,7,8,5,6,6,1
155,白萩町,6,2,5,7,5,6,4,3,4,1,1,2,3,1,4,3,3,4,6,2,7,6,9,5,8,3,6,2,16,12,9,9,12,7,10,6,8,7,7,10,7,4,7,6,15,7,6,4,7,5,7,10,4,4,5,5,7,10,9,5,5,4,5,7,6,9,7,12,6,8,4,5,5,12,1,5,8,8,8,8,3,3,4,3,3,9,4,5,4,1,3,6,3,4,5,0,3,1,1,0,3,25,18,11,18,35,39,47,38,39,29,30,36,27,42,27,37,16,23,29
156,志波町,3,1,4,1,1,2,3,2,3,0,1,1,1,1,2,4,0,3,1,3,4,5,6,8,12,10,3,11,8,3,4,7,9,4,9,7,6,7,5,6,6,3,2,2,4,6,6,7,1,6,6,3,5,8,4,5,7,5,5,7,5,1,5,3,5,8,5,5,4,6,11,10,3,3,8,3,5,4,4,7,1,5,1,8,5,6,4,4,5,3,4,2,1,1,0,1,1,1,1,0,0,10,10,6,11,35,35,33,31,17,26,26,29,19,28,35,23,20,22,12
157,新寺１丁目,7,6,6,5,2,4,6,7,9,11,8,15,14,1,8,5,7,8,8,8,10,6,10,14,11,11,13,21,13,16,11,19,20,12,19,11,6,15,14,15,21,20,12,18,23,18,13,21,14,11,15,17,13,11,11,12,15,13,11,11,11,9,12,14,6,9,7,10,7,11,6,7,10,8,4,5,6,6,1,8,4,2,9,4,3,3,1,1,4,6,1,3,0,0,3,0,2,1,0,0,0,26,37,46,36,51,74,81,61,94,77,67,62,52,44,35,26,22,15,10
158,新寺２丁目,5,2,2,2,2,1,1,1,0,1,0,1,0,3,1,1,2,0,2,6,5,4,3,5,7,5,10,5,1,8,4,8,5,4,7,3,3,7,4,4,0,4,4,2,2,6,2,2,2,3,2,2,2,4,1,1,3,1,2,1,2,4,1,2,2,2,1,1,0,3,1,1,1,3,1,2,0,1,1,2,0,2,3,1,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,13,4,5,11,24,29,28,21,12,15,11,8,11,7,7,6,6,3,2
159,新寺３丁目,3,1,0,1,2,1,1,5,1,1,2,2,0,2,4,1,3,3,2,5,6,10,12,22,10,15,13,10,10,9,12,15,14,6,8,8,2,8,6,7,7,4,11,8,4,7,5,10,7,6,5,13,6,9,7,5,5,9,5,3,3,12,4,4,6,5,7,7,13,5,8,6,7,4,4,5,7,6,5,0,6,3,3,2,3,2,2,1,4,1,2,2,0,3,2,0,1,0,1,0,0,7,9,10,14,60,57,55,31,34,35,40,27,29,37,29,23,17,10,11
160,新寺４丁目,4,3,3,5,1,2,1,5,3,4,4,4,0,3,1,2,4,1,3,4,6,6,3,7,9,10,8,6,7,8,9,5,10,11,9,10,10,10,19,9,13,6,11,13,6,6,7,12,10,8,6,7,9,8,6,3,2,5,5,3,6,6,2,6,2,7,4,0,1,7,5,7,6,5,3,6,3,1,1,5,4,4,1,2,2,2,4,2,0,2,0,0,2,2,0,0,1,0,0,0,0,16,15,12,14,31,39,44,58,49,43,36,18,22,19,26,16,13,10,5
161,新寺５丁目,3,0,0,1,2,2,1,1,0,1,0,0,1,4,0,2,0,3,3,1,2,1,2,3,3,3,0,2,3,1,2,2,3,1,7,5,2,2,1,1,2,2,3,5,7,2,2,2,2,3,5,2,5,1,3,3,0,0,3,2,0,4,2,3,5,7,1,2,6,7,5,2,3,1,3,2,1,3,2,1,1,3,4,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,6,5,5,9,11,9,15,11,19,11,16,8,14,23,14,9,8,4,2
162,新弓ノ町,0,2,0,2,2,2,1,2,1,3,1,0,3,1,0,0,0,1,0,1,0,3,1,4,1,3,6,8,2,2,4,5,3,5,1,1,4,0,3,4,3,1,2,4,2,3,5,4,1,2,0,1,3,2,4,1,4,2,3,2,2,1,1,0,1,2,2,3,1,1,2,3,2,2,1,0,1,0,1,0,2,0,2,0,1,1,2,0,0,1,1,1,0,0,0,0,2,0,0,0,0,6,9,5,2,9,21,18,12,12,15,10,12,5,9,10,2,5,4,4
163,畳屋丁,0,2,2,1,0,2,1,0,1,0,1,1,0,2,2,0,0,2,0,2,4,4,5,1,3,4,9,2,5,6,3,5,3,5,6,5,1,5,4,0,1,3,3,2,2,3,6,9,2,3,8,0,3,5,0,3,2,3,2,1,1,2,4,0,0,0,1,3,1,2,2,0,4,2,1,1,1,2,2,0,2,1,2,3,0,0,0,1,1,0,4,2,0,0,0,0,0,0,0,0,0,5,4,6,4,17,26,22,15,11,23,16,11,7,7,9,6,8,2,6
177,種次（大字計）,1,0,0,1,1,2,0,1,0,0,0,1,0,0,0,2,0,0,2,0,1,1,0,1,0,1,1,0,0,3,2,2,1,1,1,1,2,1,1,1,1,0,0,0,2,0,0,3,1,1,1,1,0,0,0,2,1,1,1,2,1,1,3,3,4,2,1,3,2,5,5,2,2,1,2,0,1,3,1,1,2,0,1,2,0,2,0,0,1,2,0,0,1,1,0,1,0,0,0,0,0,3,3,1,4,3,5,7,6,3,5,2,7,12,13,12,6,5,5,3
185,長喜城（大字計）,1,1,0,0,2,0,2,0,0,0,1,1,0,1,3,0,1,1,0,2,3,0,1,3,2,1,0,1,2,1,1,4,1,1,0,3,1,0,2,1,0,2,2,1,3,3,1,1,1,2,0,0,2,2,0,0,1,1,1,0,1,2,0,3,0,0,0,1,3,0,1,0,1,0,0,1,0,1,1,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,2,6,4,9,5,7,7,8,8,4,3,6,4,2,3,3,2,2
186,土樋,5,2,4,2,4,3,4,6,1,8,3,6,4,6,6,4,4,7,5,4,13,11,9,17,9,10,9,17,16,15,13,11,10,14,9,9,12,9,9,15,14,14,8,15,17,17,8,21,10,12,12,12,13,11,9,16,8,15,10,11,12,6,9,11,7,15,6,16,4,15,13,18,17,13,5,3,18,7,8,6,5,9,5,7,10,4,3,5,5,8,6,4,2,2,2,5,1,2,1,0,0,17,22,25,24,59,67,57,54,68,68,57,60,45,56,66,42,36,25,25
187,土樋１丁目,1,0,1,0,1,3,1,1,2,0,3,5,2,2,2,1,6,2,3,1,0,1,3,2,2,0,2,3,0,1,1,0,0,3,0,1,0,4,1,4,3,4,3,0,2,8,6,2,1,2,3,6,6,3,2,7,2,3,2,4,1,5,2,1,2,1,1,1,4,0,3,3,2,2,1,2,0,2,1,2,1,2,1,0,1,1,3,2,1,0,0,3,0,0,0,0,0,0,0,1,0,3,7,14,13,8,6,4,10,12,19,20,18,11,7,11,7,5,7,4
188,鶴代町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,遠見塚１丁目,7,3,5,8,7,7,7,4,1,9,8,8,9,4,13,3,5,7,8,17,10,8,11,9,10,4,8,7,7,7,9,13,7,7,8,7,12,13,14,13,13,16,5,8,11,13,20,19,12,10,16,11,11,10,5,16,8,13,12,10,11,7,8,9,13,13,12,14,9,12,12,6,16,6,4,9,3,7,10,3,10,11,6,6,9,3,4,9,8,2,2,8,5,3,1,3,3,0,1,0,0,30,28,42,40,48,33,44,59,53,74,53,59,48,60,44,32,42,26,26
190,遠見塚２丁目,14,8,6,13,17,9,18,9,12,9,11,3,5,11,8,6,11,7,13,6,11,14,7,12,9,11,16,8,11,11,7,11,16,12,12,10,20,8,13,19,15,25,15,20,22,20,10,21,16,24,17,18,19,16,15,10,13,10,26,13,12,11,18,12,9,16,11,13,13,18,21,27,21,13,15,10,11,13,16,20,12,9,21,11,11,16,8,8,12,6,4,8,6,5,4,2,2,1,0,0,1,58,57,38,43,53,57,58,70,97,91,85,72,62,71,97,70,64,50,33
191,遠見塚３丁目,5,1,3,3,6,5,6,5,5,4,3,7,1,5,2,4,4,4,4,4,3,4,1,1,7,7,4,0,3,7,6,3,6,7,5,7,4,10,4,5,4,10,8,5,7,6,5,11,8,9,9,5,3,7,4,8,3,5,5,3,4,7,6,4,6,4,3,5,4,3,6,6,6,3,3,6,7,3,11,4,6,1,6,3,8,5,4,2,4,3,3,1,2,1,1,1,0,0,1,0,1,18,25,18,20,16,21,27,30,34,39,28,24,27,19,24,31,24,18,11
192,遠見塚東,2,1,0,1,1,2,1,2,2,2,4,5,2,7,3,2,2,2,2,2,4,4,2,3,4,1,0,0,2,2,3,3,1,2,2,1,6,0,7,5,2,5,4,4,1,4,1,5,7,2,5,3,0,7,1,3,2,2,3,6,5,3,0,1,2,1,2,2,5,6,3,3,4,2,4,6,4,6,5,4,1,2,1,3,2,4,2,3,1,1,1,1,1,2,0,1,1,1,0,0,0,5,9,21,10,17,5,11,19,16,19,16,16,11,16,16,25,9,11,8
193,堰場,1,0,2,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,2,2,2,1,4,0,1,1,2,1,2,1,0,0,3,1,1,2,2,2,1,2,0,1,3,4,0,3,2,0,2,0,0,2,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,1,1,1,1,0,0,1,0,0,0,0,0,6,4,0,0,3,10,7,6,7,7,11,4,3,1,3,1,2,3,4
194,中倉１丁目,2,5,3,4,8,3,4,6,5,9,5,2,8,9,5,4,2,3,7,2,5,5,13,4,5,10,9,10,5,4,5,8,12,4,8,6,8,9,4,11,9,8,12,14,13,9,8,9,9,7,8,4,10,10,7,10,8,9,6,10,13,11,11,10,8,14,12,9,10,10,12,11,11,5,4,8,7,8,9,8,9,6,3,10,14,14,8,6,6,4,2,6,4,1,2,0,0,0,0,0,0,22,27,29,18,32,38,37,38,56,42,39,43,53,55,43,40,42,38,15
195,中倉２丁目,5,5,13,12,10,9,14,13,9,19,7,18,12,14,10,20,13,14,15,14,13,17,15,14,15,9,13,9,9,2,12,11,17,11,19,11,20,15,14,20,20,21,24,27,19,16,24,16,25,19,27,24,24,20,20,22,27,16,19,14,21,18,13,13,15,22,18,15,21,23,17,15,18,12,12,10,8,6,23,8,11,9,13,8,12,19,6,6,6,5,9,4,2,4,1,0,2,0,0,0,0,45,64,61,76,74,42,70,80,111,100,115,98,80,99,74,55,53,42,22
196,中倉３丁目,4,6,1,3,3,1,8,8,4,6,8,9,5,5,6,6,9,8,9,6,8,7,17,13,9,11,12,10,13,10,6,8,12,11,7,10,12,9,10,8,16,6,8,11,11,11,15,10,12,8,16,8,15,5,6,13,9,8,8,9,10,9,9,6,11,8,7,9,9,10,14,9,14,8,6,7,7,8,7,5,5,7,11,14,7,8,3,7,3,5,3,4,3,2,0,2,0,2,0,1,2,17,27,33,38,54,56,44,49,52,56,50,47,45,43,51,34,44,26,19
197,なないろの里１丁目,12,10,12,23,21,28,19,10,16,11,2,6,5,3,1,4,5,2,5,5,1,4,4,5,6,10,7,11,7,12,6,20,18,24,18,12,16,21,17,13,12,10,9,11,14,12,4,6,6,4,3,2,5,1,0,0,1,1,1,1,0,2,0,0,3,1,3,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,78,84,17,21,20,47,86,79,56,32,11,4,5,4,3,2,1,4,3
198,なないろの里２丁目,7,11,9,15,5,8,13,10,7,8,8,6,3,3,5,4,5,6,9,3,1,2,4,8,2,9,11,12,10,16,19,11,15,9,18,11,9,15,15,13,11,9,11,9,8,7,9,7,9,8,6,5,7,9,11,5,5,7,10,7,7,10,6,6,6,4,7,10,7,7,0,4,6,8,4,4,5,5,10,3,10,7,4,4,5,2,0,3,6,8,1,1,0,3,2,0,0,0,0,1,0,47,46,25,27,17,58,72,63,48,40,38,34,35,35,22,27,30,19,8
199,なないろの里３丁目,13,6,6,14,12,10,9,9,1,2,3,3,0,1,1,1,1,1,1,0,0,0,3,0,1,0,2,4,2,6,11,6,9,9,5,9,10,15,8,7,8,7,2,2,3,2,2,1,3,2,1,1,1,0,1,0,1,2,1,1,0,2,2,0,0,1,1,0,2,1,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,31,8,4,4,14,40,49,22,10,4,5,4,5,0,4,1,0,0
200,成田町,4,4,2,3,2,2,2,0,6,2,3,7,5,1,2,2,3,9,5,1,6,10,7,12,3,15,10,7,10,8,10,6,3,6,9,8,9,4,8,7,7,5,9,6,4,11,7,13,6,11,7,9,11,5,11,13,10,7,6,7,8,13,9,8,7,8,4,5,11,8,14,11,4,6,8,3,5,7,7,7,6,3,3,4,5,6,5,1,0,6,5,2,0,1,3,3,0,1,0,0,0,15,12,18,20,38,50,34,36,31,48,43,43,45,36,43,29,21,18,15
201,二軒茶屋,3,5,7,7,0,9,2,3,3,2,3,0,7,3,2,5,1,4,2,9,0,8,9,7,5,8,6,7,6,6,10,12,12,6,10,12,9,11,7,10,13,9,8,7,10,8,10,10,5,4,4,9,7,5,5,7,8,4,4,6,7,9,8,4,12,5,3,5,5,6,8,11,6,5,2,8,3,3,7,1,7,4,1,9,9,7,4,3,4,5,2,4,1,3,4,1,2,1,0,0,0,22,19,15,21,29,33,50,49,47,37,30,29,40,24,32,22,30,23,18
202,西新丁,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,0,3,1,1,2,2,0,1,1,2,1,1,2,0,1,0,0,1,2,1,1,1,1,2,2,1,1,0,5,2,3,1,1,1,1,1,4,1,0,0,1,1,2,0,1,2,1,0,1,0,0,0,2,1,1,2,3,2,1,0,0,0,3,1,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,3,1,6,6,6,3,6,7,11,8,3,6,1,9,3,7,1,3
213,日辺（大字計）,2,2,3,3,4,7,1,7,0,3,4,1,4,6,3,2,5,0,2,1,3,3,3,2,2,4,2,3,3,2,3,1,3,1,8,3,5,2,3,6,5,4,4,5,6,3,2,4,4,2,7,3,5,3,4,5,3,4,7,6,7,0,5,4,5,6,6,3,5,9,8,6,3,3,3,6,4,5,7,3,5,7,6,3,2,4,4,4,1,3,2,2,1,2,2,1,0,1,0,0,1,14,18,18,10,13,14,16,19,24,15,22,25,21,29,23,25,23,16,12
214,八軒小路,0,0,1,1,0,0,2,0,0,1,0,2,1,0,1,0,3,0,0,1,1,1,3,2,3,2,0,1,0,0,0,1,0,0,2,0,1,3,2,1,0,0,0,2,1,2,1,3,0,2,0,0,1,0,1,2,0,0,0,2,1,0,0,3,0,3,2,2,2,0,3,1,1,2,1,3,0,0,1,0,0,1,1,1,2,1,0,3,0,1,1,0,1,1,0,0,0,0,0,0,0,2,3,4,4,10,3,3,7,3,8,2,4,4,9,8,4,5,5,3
215,東七番丁,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,3,0,1,1,0,2,1,0,1,0,0,3,1,3,3,0,0,2,3,2,1,0,2,1,3,0,2,1,1,2,4,1,1,1,0,0,1,0,1,0,0,1,0,2,1,0,0,2,0,1,1,3,1,0,2,0,1,2,1,0,1,1,0,1,1,0,0,0,1,2,0,1,0,1,2,0,0,0,0,0,1,0,2,1,2,5,4,2,10,8,6,10,3,2,4,4,6,5,3,3,5
216,東八番丁,1,1,0,0,0,1,0,1,1,0,0,0,1,2,3,1,0,3,1,4,5,8,12,6,10,5,8,4,3,3,5,4,2,2,3,3,2,5,0,1,3,1,6,4,4,4,2,1,1,1,3,3,2,4,3,5,2,2,2,1,2,0,1,1,1,3,2,3,3,3,2,1,0,1,0,1,1,4,1,2,2,1,1,1,3,3,0,1,1,2,0,2,0,0,1,0,1,1,0,0,0,2,3,6,9,41,23,16,11,18,9,15,12,5,14,4,9,8,7,5
217,東九番丁,0,1,0,0,1,0,0,1,0,0,2,0,1,0,1,0,0,0,1,2,0,2,0,0,4,2,4,2,3,4,1,1,2,2,1,1,3,1,4,1,0,0,1,2,0,0,3,0,1,1,1,0,0,1,0,3,0,3,2,1,2,0,0,1,0,1,0,0,2,2,0,1,1,2,1,2,1,1,0,1,2,1,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,4,3,6,15,7,10,3,5,2,9,3,5,5,5,4,4,1
218,東新丁,2,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,2,2,1,1,1,0,2,2,4,4,1,2,1,0,0,2,0,1,0,0,2,1,2,1,0,0,0,0,2,1,1,1,0,0,2,0,2,1,3,0,2,1,0,0,1,0,0,1,0,1,0,0,0,0,4,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,5,3,1,3,5,5,13,3,4,3,5,4,7,1,2,5,2,3,2
219,二木字笠神,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,2,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,1,5,1,1,1,0,5,1,1,3,4,4,0,2,2,5
220,二木字荒谷西,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,二木字山王,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,2,0,5,1,0,0
222,二木字新原,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
