,town_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
132,向陽台５丁目,1,5,2,6,5,6,5,6,4,7,5,5,4,7,2,8,5,2,6,4,2,1,6,5,6,6,5,5,5,3,7,6,4,4,3,7,9,7,10,6,5,8,6,10,8,9,11,7,6,5,4,5,7,6,5,1,4,8,12,7,4,6,6,10,9,8,4,8,8,9,11,12,6,7,7,7,11,9,4,9,8,6,17,4,0,3,3,4,1,2,4,2,4,1,1,2,0,1,0,1,0,19,28,23,25,20,24,24,39,37,38,27,32,35,37,43,40,35,13,16
224,実沢,1,2,0,2,1,4,3,0,2,2,0,1,1,3,4,4,4,2,1,1,1,6,7,7,7,3,5,4,4,2,4,1,3,4,3,10,8,4,7,5,3,4,5,6,4,5,9,1,6,10,7,3,5,3,7,7,5,5,3,9,5,6,7,5,6,8,5,7,8,11,19,12,7,8,4,9,7,8,9,7,7,9,9,7,10,7,9,13,6,6,8,6,8,7,7,3,1,1,3,1,4,6,11,9,12,28,18,15,34,22,31,25,29,29,39,50,40,42,41,49
225,将監１０丁目,7,4,3,4,5,5,4,1,2,0,7,4,2,5,5,4,2,6,4,6,5,8,2,4,9,6,4,5,5,6,8,7,9,8,5,3,3,7,6,5,7,5,9,7,4,11,5,12,4,13,6,6,6,7,9,9,6,5,5,3,8,3,4,3,5,3,10,7,3,6,10,16,20,8,11,7,11,16,8,13,9,10,14,10,5,6,4,6,7,1,2,1,1,1,0,1,1,0,0,2,1,23,12,23,22,28,26,37,24,32,45,34,28,23,29,65,55,48,24,10
226,将監１１丁目,2,6,6,4,2,6,3,4,5,2,6,2,5,6,8,4,7,4,7,5,4,3,4,3,2,1,1,2,2,0,6,7,4,5,6,8,5,5,16,3,7,7,3,7,0,5,11,10,7,3,8,9,4,4,3,9,6,4,5,4,4,0,4,9,6,6,5,6,6,7,5,9,14,9,9,10,8,9,9,8,2,5,3,1,3,2,2,6,2,2,2,3,2,1,1,0,1,0,1,0,0,20,20,27,27,16,6,28,37,24,36,28,28,23,30,46,44,14,14,11
227,将監１２丁目,3,3,1,2,1,6,1,2,5,4,1,1,1,1,1,4,2,1,2,4,0,0,2,0,0,0,0,1,3,2,6,1,0,2,4,1,1,2,5,2,5,2,4,3,5,7,5,6,0,3,4,4,1,2,1,4,4,6,3,3,1,5,6,0,1,3,1,1,4,4,6,15,4,8,6,8,7,11,7,5,1,4,5,2,5,1,4,2,1,0,1,0,0,2,0,0,0,0,0,0,0,10,18,5,13,2,6,13,11,19,21,12,20,13,13,39,38,17,8,3
228,将監１３丁目,3,1,2,2,4,0,3,2,1,4,4,0,4,1,1,2,2,1,1,2,2,2,2,3,2,1,5,2,2,2,3,6,1,1,4,5,2,1,2,3,2,6,5,4,3,3,6,9,4,8,4,1,8,3,4,5,5,7,0,3,5,1,3,1,1,2,3,4,7,0,7,5,5,5,3,4,11,10,9,9,7,6,6,5,3,6,1,0,0,3,1,1,0,2,0,1,0,1,0,0,0,12,10,10,8,11,12,15,13,20,30,20,20,11,16,25,43,27,10,6
229,将監１丁目,0,6,5,3,7,5,6,3,2,4,7,3,6,2,6,5,4,8,7,8,3,7,7,8,10,5,5,5,6,2,4,3,2,8,9,6,5,5,12,5,7,10,3,11,11,11,13,13,12,6,12,5,11,5,9,4,10,2,5,5,6,6,3,2,7,3,11,4,5,5,6,8,14,9,6,14,14,15,14,20,17,6,9,7,8,9,9,4,4,5,3,4,2,0,2,0,0,1,0,2,0,21,20,24,32,35,23,26,33,42,55,42,26,24,28,43,77,47,31,14
230,将監２丁目,5,5,2,2,5,4,4,4,2,3,6,3,4,3,3,4,4,1,8,3,3,3,5,2,3,3,1,4,5,7,5,7,0,4,3,6,2,4,2,2,5,6,7,12,4,8,11,10,8,5,7,12,8,8,4,3,6,5,5,3,3,4,2,3,3,2,3,7,5,2,1,7,6,6,4,12,19,15,15,17,16,10,11,6,12,8,5,5,6,3,0,2,1,1,2,2,0,0,0,0,3,19,17,19,20,16,20,19,16,34,42,39,22,15,19,24,78,55,27,11
231,将監３丁目,4,5,0,3,3,4,1,1,1,4,1,4,1,5,4,4,7,3,3,4,2,1,4,3,5,2,1,3,3,2,4,5,3,7,7,4,3,2,2,4,2,6,6,5,3,3,5,6,10,4,12,3,7,6,7,2,6,1,1,4,4,3,6,1,3,2,5,2,3,1,4,2,4,5,6,5,7,16,4,12,2,7,7,10,7,3,4,4,3,3,2,2,4,0,2,0,0,0,1,0,0,15,11,15,21,15,11,26,15,22,28,35,14,17,13,21,44,33,17,11
232,将監４丁目,2,2,5,5,2,6,0,5,3,5,2,4,9,10,4,7,6,11,9,6,11,11,3,6,5,8,7,4,6,3,3,3,3,10,8,4,4,7,9,11,4,8,4,14,12,12,14,11,15,11,8,16,11,16,6,7,9,10,7,12,7,6,5,8,8,7,9,10,11,16,6,13,14,11,6,14,15,16,18,13,10,19,9,8,13,6,3,6,1,2,3,2,0,3,2,0,2,1,0,0,0,16,19,29,39,36,28,27,35,42,63,57,45,34,53,50,76,59,18,13
233,将監５丁目,4,6,0,7,4,7,10,4,2,10,3,0,5,3,9,10,8,14,9,8,8,7,8,3,6,2,8,7,7,7,7,6,6,2,8,8,7,12,5,10,14,14,7,7,16,12,11,12,10,15,16,10,14,11,11,6,10,7,10,7,7,7,13,4,15,9,18,10,22,22,25,23,11,9,13,12,25,15,22,17,8,8,5,9,9,8,5,2,3,0,0,1,1,0,0,1,0,2,0,0,1,21,33,20,49,32,31,29,42,58,60,62,40,46,81,81,91,39,18,6
234,将監６丁目,1,1,5,1,5,2,2,2,2,2,1,2,3,3,3,4,11,6,5,3,3,7,5,1,4,4,3,2,1,4,0,2,5,3,7,3,4,5,6,7,7,4,6,4,2,5,10,7,6,6,10,10,4,4,3,3,6,4,5,2,9,4,5,12,10,9,7,9,9,12,5,14,11,6,6,6,15,13,17,8,7,4,6,9,11,1,7,1,2,2,2,0,0,1,0,1,0,0,0,0,0,13,10,12,29,20,14,17,25,23,34,31,20,40,46,42,59,37,13,4
235,将監７丁目,4,5,5,2,8,4,5,6,5,1,5,4,4,4,5,3,3,4,7,3,1,5,1,4,5,4,3,3,2,2,4,5,2,3,7,5,10,9,7,7,4,7,7,5,7,2,6,10,7,5,6,7,10,6,6,5,6,4,2,5,4,3,3,2,4,3,7,6,11,5,5,10,6,5,5,8,15,12,14,7,15,4,11,8,8,5,3,4,5,2,3,0,2,2,0,1,1,0,0,0,1,24,21,22,20,16,14,21,38,30,30,35,22,16,32,31,56,46,19,10
236,将監８丁目,3,5,9,6,9,8,3,5,6,5,1,2,1,0,4,0,2,1,3,4,2,2,3,2,0,4,3,1,5,5,2,3,4,2,7,10,3,6,7,7,5,9,2,5,5,6,8,4,8,3,3,5,0,3,2,6,2,2,4,6,0,3,1,1,2,4,3,1,4,5,1,5,0,4,3,0,3,4,2,3,5,5,5,6,4,3,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,32,27,8,10,9,18,18,33,26,29,13,20,7,17,13,12,25,8,1
237,将監９丁目,3,4,3,5,3,6,7,3,8,9,9,3,5,5,8,10,14,9,5,13,11,5,7,6,6,14,13,9,10,8,10,8,11,6,6,13,9,15,10,7,12,14,11,15,13,17,15,18,11,13,15,13,16,15,16,7,10,14,17,11,10,18,16,7,12,17,22,12,13,14,14,10,22,14,14,7,16,11,23,10,8,9,8,7,10,5,3,3,4,3,3,4,1,1,0,0,0,1,0,0,1,18,33,30,51,35,54,41,54,65,74,75,59,63,78,74,67,42,18,11
238,将監殿１丁目,0,2,1,3,2,1,0,2,7,7,4,5,4,6,0,3,0,5,3,3,5,0,2,0,0,0,0,0,0,1,0,0,1,2,2,1,2,5,3,5,4,7,5,4,4,2,7,7,1,1,1,2,0,1,1,2,0,3,2,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,8,17,19,14,7,1,5,16,24,18,5,8,3,4,2,2,1,1,2
239,将監殿３丁目,1,1,4,5,5,8,4,10,6,4,6,5,4,7,1,6,4,4,6,8,8,0,1,1,1,1,3,2,3,1,1,3,5,5,3,4,4,6,3,5,7,6,11,7,8,9,5,8,7,9,10,6,7,2,1,4,5,5,3,1,0,0,1,1,1,0,8,0,2,1,1,1,3,1,3,1,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,16,32,23,28,11,10,17,22,39,38,26,18,3,11,9,2,5,3,2
240,将監殿４丁目,1,3,0,1,3,4,3,5,7,2,10,8,16,4,8,11,5,6,12,8,6,4,5,2,2,3,3,1,2,2,0,2,1,1,3,3,2,4,4,5,4,8,8,11,6,12,16,16,8,12,15,4,9,6,3,3,4,6,6,0,3,4,2,1,5,1,2,1,1,0,0,0,2,2,0,1,2,4,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,46,42,19,11,7,18,37,64,37,19,15,5,4,7,4,1,0
241,将監殿５丁目,1,5,6,9,5,9,16,19,18,20,25,21,19,19,16,14,11,13,6,7,6,4,6,5,4,5,4,3,3,2,5,1,3,8,8,5,17,14,16,18,15,20,21,22,19,24,13,13,26,13,6,9,11,5,4,3,1,4,4,2,5,4,0,1,1,1,2,1,2,2,2,3,5,5,1,1,3,2,0,3,0,3,3,2,3,3,1,3,1,3,1,1,0,2,0,0,0,1,0,0,0,26,82,100,51,25,17,25,70,97,89,35,14,11,8,16,9,11,11,5
242,松陵１丁目,0,3,3,2,4,3,1,2,2,4,2,0,1,5,4,2,1,3,2,2,1,1,1,2,1,2,1,3,3,2,6,4,5,3,7,2,5,2,5,3,2,3,5,4,6,4,1,4,3,2,7,2,1,0,2,3,3,5,4,9,7,5,9,15,8,12,4,8,6,4,7,11,3,6,0,4,7,3,4,4,1,5,3,1,2,4,0,2,2,1,1,1,1,2,1,2,0,0,0,0,0,12,12,12,10,6,11,25,17,20,14,12,24,44,34,27,22,12,9,8
243,松陵２丁目,4,2,2,3,1,4,6,3,9,10,11,7,6,5,6,8,11,8,7,9,5,5,5,4,3,5,0,6,5,4,4,4,6,3,5,17,12,9,13,9,14,7,8,9,8,16,12,9,3,8,6,10,9,10,2,11,9,8,9,26,12,19,20,22,24,12,20,20,19,20,10,15,13,8,8,9,5,9,15,3,6,3,7,2,6,4,6,3,2,5,3,1,2,0,0,1,0,0,1,0,0,12,32,35,43,22,20,22,60,46,48,37,63,97,91,54,41,24,20,8
244,松陵３丁目,0,4,4,3,3,4,3,3,1,5,5,10,6,3,1,10,5,5,7,3,4,5,3,2,6,4,5,9,5,13,3,7,6,9,4,6,6,12,10,6,10,14,4,10,10,13,3,8,5,4,5,6,8,5,8,5,13,18,23,16,28,26,20,15,19,17,24,19,14,12,18,8,15,10,9,10,5,4,5,10,2,2,10,2,7,4,5,3,2,2,7,2,2,0,2,1,1,1,0,0,1,14,16,25,30,20,36,29,40,48,33,32,75,108,86,60,34,23,16,17
245,松陵４丁目,1,3,5,2,6,0,6,3,1,7,0,5,5,7,6,7,4,6,2,2,7,1,6,1,1,3,6,4,4,6,4,7,8,11,6,8,4,12,9,5,10,6,9,13,3,11,3,8,7,6,8,5,3,4,4,6,4,5,12,11,18,25,27,28,30,28,21,28,27,25,16,23,20,12,9,8,5,9,6,1,5,5,1,7,3,4,2,2,2,1,3,1,2,2,0,2,1,1,0,0,1,17,17,23,21,16,23,36,38,41,35,24,38,128,129,80,29,21,11,13
246,松陵５丁目,1,0,2,1,1,1,0,0,0,0,1,0,3,0,2,3,1,2,3,2,2,3,2,0,0,2,1,1,1,1,2,2,3,4,5,6,5,2,2,2,7,2,6,6,1,1,6,5,2,4,2,0,3,3,0,2,1,3,8,4,9,12,13,10,9,14,14,16,10,16,18,9,15,11,6,2,8,4,6,3,3,2,0,2,0,1,1,1,1,4,0,1,2,0,1,1,1,0,0,0,1,5,1,6,11,7,6,16,17,22,18,8,18,53,70,59,23,7,8,7
247,住吉台西１丁目,3,3,2,0,3,2,3,2,3,6,4,4,3,3,2,4,1,4,4,4,1,2,2,1,4,2,0,1,1,4,6,3,5,5,6,3,3,6,6,4,11,7,3,7,4,6,2,8,5,5,7,3,6,4,6,3,8,5,7,9,10,10,7,11,14,10,16,7,14,11,7,5,6,6,4,3,5,2,9,1,3,1,3,2,0,2,1,1,1,1,2,1,1,3,0,1,0,0,0,0,0,11,16,16,17,10,8,25,22,32,26,26,32,52,58,28,20,9,6,8
248,住吉台西２丁目,1,2,3,4,3,6,2,1,2,1,2,2,2,6,3,2,4,6,3,3,5,10,6,11,4,4,9,5,7,3,1,3,5,4,4,3,3,4,3,6,2,4,7,2,5,4,6,8,6,8,11,11,10,11,8,8,16,7,9,21,11,6,5,8,8,6,10,2,1,4,2,5,5,3,4,1,4,1,5,3,2,0,3,2,2,1,3,1,0,0,1,3,0,0,0,0,0,0,0,0,0,13,12,15,18,36,28,17,19,20,32,51,61,38,23,19,14,9,5,4
249,住吉台西３丁目,8,9,3,8,12,8,9,9,3,5,5,10,9,2,5,3,7,6,9,7,2,5,8,8,5,9,1,6,4,4,3,9,10,5,13,10,7,6,7,12,11,8,10,10,6,6,9,12,10,6,6,10,8,3,7,9,8,2,8,7,2,1,3,4,1,4,2,6,0,1,3,0,2,3,0,3,3,1,1,4,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,34,31,32,28,24,40,42,45,43,34,34,11,13,8,12,4,2,0
250,住吉台西４丁目,1,4,4,2,3,7,7,1,5,3,6,9,5,4,5,8,7,7,5,6,8,7,4,6,4,3,6,5,8,5,3,4,5,7,7,3,3,6,5,9,4,6,2,3,8,9,6,10,5,5,8,10,10,14,8,12,9,16,13,19,10,11,8,7,7,3,7,6,1,2,7,3,3,4,0,1,3,2,4,1,1,1,2,4,2,1,1,4,2,1,1,5,0,0,1,1,2,0,0,0,0,14,23,29,33,29,27,26,26,23,35,50,69,43,19,17,11,10,9,10
251,住吉台東１丁目,0,1,0,3,2,1,1,4,2,1,0,1,2,1,0,0,2,3,1,3,2,2,3,5,4,2,2,7,2,4,4,6,2,2,3,7,5,3,1,3,2,5,3,3,4,2,6,3,3,5,1,3,0,0,2,3,6,5,7,17,11,12,9,13,13,12,7,8,9,5,13,6,4,1,5,1,0,3,0,3,2,2,3,2,2,3,2,4,0,1,0,1,0,2,1,2,0,0,0,0,0,6,9,4,9,16,17,17,19,17,19,6,38,58,41,29,7,11,10,6
252,住吉台東２丁目,1,2,3,2,1,1,1,0,1,1,4,1,1,2,4,0,2,0,2,2,3,1,1,3,3,1,2,4,2,2,3,3,4,1,6,7,4,2,6,7,3,6,6,2,4,4,2,4,2,0,2,2,3,2,5,0,6,6,10,10,9,13,12,15,16,9,21,7,13,9,14,6,3,5,2,3,1,3,1,4,0,1,1,1,2,3,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,9,4,12,6,11,11,17,26,21,12,14,32,65,59,30,12,5,8,1
253,住吉台東３丁目,2,1,0,0,1,2,3,6,3,1,3,2,3,2,4,2,3,3,5,2,2,2,0,4,0,5,5,3,4,4,3,5,5,2,4,3,3,6,3,5,5,7,5,6,2,4,4,6,3,5,5,5,5,4,10,6,10,8,13,11,16,19,21,5,20,10,9,7,12,6,8,7,7,4,2,6,5,3,5,1,2,3,3,2,3,5,1,7,1,4,0,0,2,0,1,1,0,0,0,0,0,4,15,14,15,8,21,19,20,25,22,29,48,81,44,28,20,13,18,4
254,住吉台東４丁目,1,0,1,4,2,3,2,4,2,4,3,2,5,1,4,5,5,8,6,8,2,5,5,3,5,4,7,4,7,3,6,2,8,8,5,5,7,6,3,4,4,6,4,5,6,6,4,3,6,8,6,4,8,7,8,17,11,11,12,18,12,23,21,16,19,25,13,10,9,8,4,8,6,3,3,2,5,3,3,6,3,4,2,0,1,0,4,4,0,2,1,0,1,1,2,3,0,2,0,0,0,8,15,15,32,20,25,29,25,25,27,33,69,91,65,24,19,10,10,10
255,住吉台東５丁目,1,1,3,2,6,2,3,0,1,3,2,6,4,2,4,1,2,5,3,3,2,5,4,1,3,1,5,1,6,3,2,7,4,2,4,0,4,4,6,7,1,3,5,1,1,7,2,2,1,5,7,6,3,5,7,4,9,6,13,11,14,15,12,12,12,8,16,8,3,11,7,5,8,1,0,2,0,6,2,3,1,2,1,2,4,1,1,1,3,2,3,1,1,0,1,2,1,0,0,0,0,13,9,18,14,15,16,19,21,11,17,28,43,65,46,21,13,10,8,9
256,高玉町,6,0,7,3,7,4,10,7,5,8,5,7,5,4,6,7,10,7,5,7,8,13,4,9,3,5,11,5,4,8,5,10,7,10,5,6,6,9,6,13,8,6,5,11,11,18,10,17,11,17,13,19,14,10,16,9,13,12,5,11,5,5,4,4,6,5,1,5,4,3,4,3,3,4,2,2,2,2,4,2,3,1,1,0,2,1,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,23,34,27,36,37,33,37,40,41,73,72,50,24,18,16,12,7,6,1
257,高森１丁目,2,1,0,2,1,4,2,6,2,4,3,3,3,8,6,7,1,6,7,2,14,6,9,9,5,2,3,0,4,7,3,8,6,7,2,6,5,7,2,6,8,7,5,7,4,11,8,10,12,7,16,5,6,6,5,3,6,4,7,10,9,8,4,6,8,4,2,8,14,6,6,9,7,12,4,4,7,8,9,7,4,5,1,4,4,3,2,2,2,3,2,0,1,0,1,1,0,0,0,1,0,6,18,23,23,43,16,26,26,31,48,38,30,35,34,38,35,18,12,6
258,高森２丁目,2,3,1,3,1,3,2,5,3,4,4,10,5,7,9,4,7,4,9,3,3,1,2,2,2,1,1,0,2,1,2,2,0,2,3,1,4,7,5,4,10,8,14,10,7,12,16,6,7,5,7,5,3,7,7,7,3,6,4,6,2,2,3,1,3,2,2,3,2,7,7,8,10,4,2,2,1,4,6,6,3,3,4,8,2,3,3,2,2,7,2,4,0,0,1,0,0,1,0,0,0,10,17,35,27,10,5,9,21,49,46,29,26,11,16,31,19,20,17,8
259,高森３丁目,1,2,3,1,4,5,5,1,5,1,4,2,3,4,6,4,6,2,4,5,5,6,8,9,2,8,1,2,4,2,2,1,7,7,6,2,6,8,5,7,9,6,8,7,6,7,15,7,8,7,12,8,10,5,2,7,5,1,8,6,6,6,5,9,7,13,2,6,9,14,18,17,20,9,8,14,13,7,5,5,9,9,4,4,2,4,7,1,2,3,3,2,0,1,1,1,1,0,0,0,0,11,17,19,21,30,17,23,28,36,44,37,27,33,44,72,44,28,17,9
260,高森４丁目,5,5,5,5,9,5,6,8,13,9,4,4,5,2,5,4,6,9,3,9,8,4,4,3,2,3,0,2,5,3,4,7,5,8,10,8,11,9,9,8,10,11,6,7,17,9,16,7,12,6,9,10,7,5,5,6,5,7,3,7,4,13,10,10,11,16,10,15,18,14,21,23,27,12,12,10,11,18,9,14,9,4,7,5,6,7,3,9,5,0,3,5,2,2,2,0,2,1,0,1,0,29,41,20,31,21,13,34,45,51,50,36,28,48,73,95,62,31,24,18
261,高森５丁目,0,3,2,2,1,0,2,1,1,1,4,2,1,4,3,1,3,3,1,4,2,3,2,3,2,1,3,3,5,3,3,2,3,4,6,5,7,3,4,1,5,3,5,6,1,6,5,3,3,1,3,3,6,2,3,6,4,2,8,6,6,11,12,12,16,14,12,15,12,13,19,5,9,6,3,3,6,7,3,8,5,2,2,3,1,2,3,2,5,3,3,3,2,6,3,0,0,0,1,0,0,8,5,14,12,12,15,18,20,20,18,17,26,57,66,42,27,13,15,18
262,高森６丁目,1,6,1,4,2,4,6,2,6,3,2,2,6,3,3,4,2,5,3,7,4,5,5,1,4,3,1,2,2,6,2,3,4,6,5,5,4,5,4,6,6,6,5,12,7,4,5,6,6,5,6,3,6,8,19,8,14,6,11,8,14,7,14,20,14,9,15,12,8,23,17,23,15,14,8,6,13,8,16,4,7,6,3,2,6,9,5,4,3,3,3,2,1,1,0,1,0,0,1,0,0,14,21,16,21,19,14,20,24,36,26,42,47,69,67,77,47,24,24,9
263,高森７丁目,0,6,2,3,2,2,4,8,7,6,7,8,7,12,4,14,15,9,5,15,4,4,4,2,3,7,2,8,4,6,8,11,4,6,6,13,8,11,4,10,12,14,10,11,9,18,11,9,13,18,7,12,11,8,13,7,8,11,13,26,17,21,22,23,22,17,25,18,18,21,18,16,9,8,7,7,8,4,13,6,3,3,5,6,4,3,1,5,0,7,2,1,1,2,1,0,1,1,0,0,2,13,27,38,58,17,27,35,46,56,69,51,65,105,99,58,38,21,16,11
264,高森８丁目,0,1,2,0,1,1,1,1,1,3,2,4,1,4,2,5,2,3,4,3,2,3,4,3,4,1,3,3,2,2,0,1,1,3,3,2,2,6,5,0,3,4,7,4,2,6,4,1,1,6,2,3,4,3,2,2,3,5,5,6,1,9,8,5,6,9,6,7,12,14,3,8,6,4,1,4,5,3,0,2,2,2,2,3,1,3,1,3,0,3,1,4,2,0,0,1,1,0,0,0,0,4,7,13,17,16,11,8,15,20,18,14,21,29,48,22,14,10,10,9
265,長命ケ丘１丁目,6,3,5,6,4,2,5,3,0,5,4,5,6,6,3,5,7,6,6,8,4,1,8,1,6,4,3,2,9,4,1,4,3,7,11,6,4,7,16,7,8,7,8,7,11,16,10,7,9,8,5,8,4,4,4,4,5,7,3,4,8,6,8,7,13,7,9,11,22,14,19,26,23,12,7,13,13,8,8,4,4,4,5,3,7,2,7,5,1,1,4,3,1,2,1,1,2,2,1,0,1,24,15,24,32,20,22,26,40,41,50,25,23,42,63,87,46,23,16,18
266,長命ケ丘２丁目,1,2,1,1,3,0,1,5,3,1,4,1,3,10,1,3,4,4,8,7,3,5,2,0,2,2,0,1,2,3,3,3,4,3,1,3,1,7,5,13,10,2,10,9,6,8,4,11,6,3,2,4,4,3,7,4,4,4,2,5,0,5,8,4,3,5,8,11,8,11,12,19,19,11,13,11,9,7,5,8,4,5,1,6,1,6,1,4,4,3,2,0,3,2,1,0,1,0,1,0,0,8,10,19,26,12,8,14,29,37,32,20,19,20,43,74,40,17,18,10
267,長命ケ丘３丁目,4,5,2,1,1,3,5,4,5,7,8,9,6,9,5,9,6,14,7,4,7,3,4,2,4,3,5,5,5,3,7,9,5,4,3,5,6,4,15,8,10,9,13,15,20,15,14,15,8,10,8,8,10,11,8,8,5,8,12,7,9,6,9,15,10,16,16,27,24,22,30,25,26,22,13,10,16,15,13,13,9,10,6,3,5,8,2,5,4,3,5,3,2,3,4,0,2,0,1,0,0,13,24,37,40,20,21,28,38,67,62,45,40,49,105,116,67,33,22,20
268,長命ケ丘４丁目,3,3,9,4,6,3,1,7,10,11,4,10,7,12,3,6,9,8,3,6,4,4,4,8,5,7,7,6,7,4,10,7,7,5,5,5,7,9,11,12,14,9,7,19,11,14,13,12,18,15,5,9,9,3,4,7,8,11,6,11,9,6,4,8,13,15,14,18,15,23,25,22,32,20,18,11,13,16,12,10,10,9,5,5,11,6,5,5,6,4,3,4,1,0,1,1,0,2,2,0,0,25,32,36,32,25,31,34,44,60,72,30,43,40,85,117,62,40,26,14
269,長命ケ丘５丁目,0,5,2,4,8,2,6,8,3,4,2,7,4,4,6,6,2,3,3,3,6,2,3,2,2,3,0,2,2,1,6,2,3,4,5,3,7,5,12,3,7,16,5,6,6,5,8,6,13,3,6,2,5,4,5,5,6,1,1,3,4,4,7,0,8,4,3,9,6,9,10,7,11,17,10,10,7,5,11,10,7,3,7,6,3,3,3,2,3,0,2,1,1,1,2,2,1,1,0,1,0,19,23,23,17,15,8,20,30,40,35,22,16,23,31,55,43,26,11,12
270,長命ケ丘６丁目,2,0,2,5,2,3,4,1,2,4,1,4,0,3,1,4,2,1,1,1,2,1,2,3,2,2,1,1,0,2,2,5,5,2,6,4,2,3,6,5,2,4,5,3,5,6,4,8,6,10,7,7,7,3,3,2,5,7,2,7,6,9,2,2,5,6,8,15,18,17,15,17,20,14,9,17,13,8,12,3,6,3,2,5,3,7,1,4,2,4,8,2,0,3,2,2,2,0,0,0,1,11,14,9,9,10,6,20,20,19,34,27,23,24,64,75,53,19,18,20
271,長命ケ丘東,0,3,0,2,1,1,1,1,1,0,0,0,4,1,2,0,1,1,2,1,0,2,0,0,2,0,1,0,0,1,0,0,2,0,2,2,3,1,3,3,0,1,6,1,4,1,1,3,2,2,0,1,1,0,1,1,2,0,2,2,2,3,4,5,3,9,10,10,7,11,9,8,5,1,1,3,1,3,1,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,5,4,2,4,12,12,9,3,7,17,47,24,9,6,0,0
272,鶴が丘１丁目,8,9,10,11,14,17,15,10,14,9,14,11,14,4,7,9,8,6,5,13,11,7,7,4,7,5,3,12,8,10,4,15,9,11,9,25,28,12,25,21,23,20,17,20,16,21,17,14,19,18,13,16,5,11,8,16,17,11,13,18,20,23,19,17,19,27,41,40,45,52,57,53,58,41,24,22,28,21,21,14,18,14,17,4,8,11,11,13,14,10,8,8,5,5,7,1,2,0,0,0,0,52,65,50,41,36,38,48,111,96,89,53,75,98,205,233,106,61,59,36
273,鶴が丘２丁目,1,3,3,7,10,4,8,8,12,6,5,8,2,4,8,1,3,5,5,5,12,5,5,1,1,3,3,2,4,3,5,6,5,6,8,3,8,7,15,9,12,9,12,7,12,13,11,9,11,5,8,9,10,2,6,5,3,6,3,10,7,9,13,10,18,22,15,21,21,24,35,22,27,11,6,18,11,11,10,4,6,6,5,4,4,3,1,2,1,2,2,0,2,2,0,0,2,1,0,0,1,24,38,27,19,24,15,30,42,52,49,35,27,57,103,101,54,25,9,10
274,鶴が丘３丁目,6,2,4,4,7,7,3,7,8,7,11,12,14,8,6,14,9,14,11,9,8,5,3,4,4,2,7,7,2,6,2,7,4,5,6,13,11,17,11,15,11,13,9,12,16,24,22,19,21,7,10,14,16,15,3,7,8,17,10,17,7,11,10,10,12,24,35,23,25,31,43,34,56,34,28,16,38,25,27,11,11,11,10,19,1,8,11,5,9,5,7,6,7,5,3,2,2,2,2,0,3,23,32,51,57,24,24,24,67,61,93,58,59,50,138,195,117,52,38,39
275,鶴が丘４丁目,2,4,4,4,4,6,4,5,1,5,5,5,10,1,5,7,9,3,5,6,8,4,4,1,4,4,1,2,0,4,6,2,3,3,4,9,8,6,12,5,6,9,6,12,9,17,7,12,12,9,10,8,16,9,8,4,6,7,7,4,5,5,5,11,6,10,15,19,24,27,27,29,35,19,22,19,12,20,17,15,11,4,8,9,5,7,3,3,4,7,2,0,1,2,2,2,0,2,0,2,0,18,21,26,30,21,11,18,40,42,57,51,28,32,95,132,83,37,24,13
276,寺岡１丁目,2,1,2,4,1,2,4,4,7,5,7,7,5,6,5,10,7,10,3,8,7,7,6,4,5,7,6,3,6,3,1,3,2,0,3,4,3,9,7,6,8,9,13,10,14,8,10,12,5,8,4,9,6,7,7,11,9,8,9,7,11,9,11,10,12,13,17,12,19,31,36,21,22,19,9,19,18,11,11,11,12,8,9,5,7,13,9,9,12,6,9,5,8,8,4,8,1,1,1,3,0,10,22,30,38,29,25,9,29,54,43,33,44,53,92,107,70,41,49,48
